"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.618791663E-3,-4.760101318E-2,3.126997375E-1,9.825867004E0
1.160479165E-2,-1.110690308E-1,1.278341675E-1,9.797276459E0
2.159179165E-2,-9.834548950E-2,7.214996338E-2,9.808203735E0
3.157779164E-2,-1.839674377E-1,-6.271957397E-2,9.820328522E0
4.156379166E-2,-7.978408813E-2,2.173480225E-1,9.810598755E0
5.155079166E-2,-8.786727905E-2,1.790277100E-1,9.817185059E0
6.153679165E-2,-9.011260986E-2,1.752854919E-1,9.818232880E0
7.152279167E-2,-7.948471069E-2,1.746867371E-1,9.854008484E0
8.150879166E-2,-7.409591675E-2,1.856140137E-1,9.843380585E0
9.149579165E-2,-1.022373962E-1,1.770817566E-1,9.833052063E0
1.014817916E-1,-9.714797974E-2,1.835183716E-1,9.835147705E0
1.114677917E-1,-8.711883545E-2,1.769320679E-1,9.794881439E0
1.214547917E-1,-8.247848511E-2,1.781295776E-1,9.863139496E0
1.314407917E-1,-8.547225952E-2,1.715432739E-1,9.837542725E0
1.414267916E-1,-6.466552734E-2,1.743873596E-1,9.830956421E0
1.514137917E-1,-8.113128662E-2,1.743873596E-1,9.837393036E0
1.613997917E-1,-2.888992310E-2,1.878593445E-1,9.823322296E0
1.713857916E-1,-8.382568359E-3,2.037263489E-1,9.748178558E0
1.813727916E-1,2.688409424E-1,3.043171692E-1,9.897118835E0
1.913587917E-1,6.792874146E-1,4.487667847E-1,9.830058289E0
2.013447917E-1,3.781137085E-1,8.527766418E-1,9.829908600E0
2.113317917E-1,5.556445312E-1,1.393452301E0,9.923164673E0
2.213177916E-1,4.620890808E-1,6.462062073E-1,9.654174042E0
2.313037917E-1,-6.316864014E-2,4.273612976E-1,1.004755600E1
2.412897917E-1,-1.829196167E-1,1.378633118E-1,9.858948212E0
2.512767916E-1,3.128494263E-2,-6.402186584E-1,9.778715057E0
2.612627916E-1,-3.195854187E-1,-1.082548828E0,9.826765137E0
2.712487917E-1,-7.322772217E-1,-1.253343658E0,9.795180817E0
2.812357917E-1,-5.279521179E-1,-8.650511169E-1,9.677076416E0
2.912217916E-1,-3.278182983E-1,-4.056564331E-2,9.927206268E0
3.012077917E-1,-4.891827393E-1,3.706292725E-1,1.058838135E1
3.111947917E-1,-8.981323242E-1,-3.861968994E-1,1.030052994E1
3.211807917E-1,-1.009800110E0,-2.299817505E0,1.062041473E1
3.311667916E-1,-1.867366791E0,-6.202950897E0,1.023601410E1
3.411537916E-1,-2.346520386E0,-8.065377960E0,9.135352936E0
3.511397917E-1,-1.797162781E0,-7.405849457E0,9.931696930E0
3.611257916E-1,-3.397933960E-2,-4.260590057E0,1.129356491E1
3.711127916E-1,2.278861084E0,-1.334774323E0,1.206027054E1
3.810987917E-1,3.924089813E0,-3.543132019E-1,1.322260345E1
3.910847917E-1,4.506977692E0,-5.879772949E-1,1.382989059E1
4.010707916E-1,4.238286438E0,-2.066003723E0,1.406041122E1
4.110577916E-1,3.107537842E0,-3.648662567E0,1.246981888E1
4.210437917E-1,1.308129730E0,-5.824388123E0,1.094718521E1
4.310297917E-1,-2.000739441E0,-8.617579651E0,8.718170471E0
4.410167917E-1,-3.205583954E0,-8.943601685E0,6.565496979E0
4.510027916E-1,-4.029171295E0,-8.369246063E0,8.804540863E0
4.609887917E-1,-4.454287262E0,-8.137677612E0,8.279283142E0
4.709757917E-1,-4.371210022E0,-7.804620209E0,8.894354095E0
4.809617916E-1,-4.539011078E0,-7.339537354E0,1.006671616E1
4.909477917E-1,-5.139711914E0,-6.692283325E0,1.071591614E1
5.009347917E-1,-3.749103699E0,-6.753955078E0,1.285706360E1
5.109207917E-1,-2.484533386E0,-6.853647766E0,1.360281281E1
5.209067916E-1,-3.077450409E0,-6.980134735E0,1.404978333E1
5.308937916E-1,-3.738475800E0,-7.479945374E0,1.511751297E1
5.408797917E-1,-4.712649994E0,-8.083789673E0,1.561268326E1
5.508657917E-1,-4.987328796E0,-8.471782837E0,1.587538696E1
5.608517916E-1,-3.483855286E0,-8.223149872E0,1.477697113E1
5.708387917E-1,-1.013392639E0,-7.965984650E0,1.203482346E1
5.808247917E-1,-1.198707275E0,-5.234913940E0,1.430530197E1
