"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.411714500E-2,3.069094181E0,-2.221735716E0,1.145803165E1
3.648599900E-2,3.270390272E0,-2.525923491E0,1.109910774E1
3.885480200E-2,3.423531055E0,-3.083451033E0,1.083559799E1
4.122360400E-2,3.715754509E0,-3.643670797E0,1.072792149E1
4.359245800E-2,3.976572037E0,-3.852145433E0,1.088345432E1
4.596126000E-2,3.801896095E0,-3.789932013E0,1.110150051E1
4.833006200E-2,3.282354355E0,-3.682255030E0,1.104885864E1
5.069891600E-2,2.552244425E0,-3.670290947E0,1.069442177E1
5.306771800E-2,1.704586983E0,-3.744468451E0,1.010070229E1
5.543652000E-2,8.548358679E-1,-3.823431492E0,9.597910881E0
5.780537400E-2,7.896314561E-2,-3.888037682E0,9.607481956E0
6.017417700E-2,-5.578267574E-1,-3.866502285E0,1.050538826E1
6.254297900E-2,-1.039083242E0,-3.833002806E0,1.212622738E1
6.491183300E-2,-1.242473125E0,-3.660719633E0,1.407009602E1
6.728063500E-2,-1.283151150E0,-3.203391314E0,1.581536102E1
6.964943700E-2,-1.240080357E0,-2.774776936E0,1.640190125E1
7.201829100E-2,-1.218544960E0,-2.465803623E0,1.577229023E1
7.438709300E-2,-1.266401410E0,-2.202593327E0,1.476192093E1
7.675589500E-2,-1.419841170E0,-1.972882271E0,1.385234928E1
7.912469700E-2,-1.556231976E0,-1.771586061E0,1.313868999E1
8.149355200E-2,-1.632802367E0,-1.582553029E0,1.255214977E1
8.386235400E-2,-1.549053550E0,-1.453340650E0,1.196560860E1
8.623115600E-2,-1.314257860E0,-1.395613790E0,1.133839035E1
8.860001000E-2,-9.074779749E-1,-1.383649707E0,1.070160007E1
9.096881200E-2,-4.190430641E-1,-1.429412484E0,1.009113121E1
9.333761400E-2,1.292124242E-1,-1.501197100E0,9.621838570E0
9.570646800E-2,7.061817646E-1,-1.611266971E0,9.286844254E0
9.807527000E-2,1.273579836E0,-1.730908036E0,9.006584167E0
1.004440720E-1,1.778764486E0,-1.864906192E0,8.784051895E0
1.028128740E-1,2.255235434E0,-1.987239242E0,8.621041298E0
1.051817290E-1,2.980559587E0,-2.054238319E0,8.896514893E0
1.075505310E-1,3.871287823E0,-2.154736757E0,9.401699066E0
1.099193330E-1,4.539184570E0,-2.087737799E0,9.550054550E0
1.122881870E-1,4.821836948E0,-1.982453585E0,9.490233421E0
1.146569890E-1,4.984548569E0,-1.891227245E0,9.595518112E0
1.170257910E-1,5.204688549E0,-1.807478428E0,9.839884758E0
1.193946450E-1,5.410770416E0,-1.673480392E0,1.001216793E1
1.217634470E-1,5.513661385E0,-1.465304732E0,1.003370380E1
1.241322490E-1,5.590231895E0,-1.259222865E0,9.815657616E0
1.265011040E-1,5.657230854E0,-1.115653515E0,9.499805450E0
1.288699060E-1,5.767300606E0,-1.086939692E0,9.164510727E0
1.312387080E-1,5.817550182E0,-1.194616675E0,8.760123253E0
1.336075620E-1,5.827121258E0,-1.424626827E0,8.314759254E0
1.359763640E-1,5.839085579E0,-1.733300924E0,7.843074322E0
1.383451660E-1,5.851049423E0,-2.133201361E0,7.333104134E0
1.407140200E-1,5.860620975E0,-2.580958366E0,6.784848690E0
1.430828220E-1,5.899205208E0,-3.066701412E0,6.195915222E0
1.454516240E-1,5.944668770E0,-3.545564890E0,5.554339409E0
1.478204270E-1,5.954239845E0,-3.988536358E0,4.927121162E0
1.501892810E-1,5.870192051E0,-4.347758770E0,4.252045631E0
1.525580830E-1,5.762515068E0,-4.630111694E0,3.557528973E0
1.549268850E-1,5.561518192E0,-4.809872627E0,2.865704298E0
1.572957390E-1,5.298008442E0,-4.898406982E0,2.207378864E0
1.596645410E-1,5.020441055E0,-5.025226593E0,1.570588946E0
1.620333430E-1,4.824229717E0,-5.518447399E0,4.022932947E-1
1.644021970E-1,5.425127029E0,-6.346662998E0,-2.365305185E0
1.667709990E-1,6.126523495E0,-6.238986015E0,-4.141676903E0
1.691398020E-1,5.470590591E0,-5.618945599E0,-3.533600807E0
1.715086560E-1,4.704289436E0,-5.142475128E0,-2.099701881E0
1.738774580E-1,4.524827480E0,-4.876871586E0,-9.840483069E-1
1.762462600E-1,4.718646049E0,-4.658825874E0,-5.315057039E-1
1.786150620E-1,5.015655518E0,-4.424329281E0,-2.632105052E-1
1.809839160E-1,4.874478817E0,-3.921537161E0,4.573282301E-1
1.833527180E-1,4.331008911E0,-3.133999348E0,1.584945917E0
1.857215200E-1,3.730111361E0,-2.149951220E0,2.930310488E0
1.880903740E-1,3.445066452E0,-1.218544960E0,4.264009953E0
1.904591770E-1,3.495315790E0,-4.214358926E-1,5.489733219E0
1.928279790E-1,3.437887907E0,1.770688742E-1,6.567101955E0
1.951968330E-1,3.138785124E0,5.123631358E-1,7.512565613E0
1.975656350E-1,2.559422970E0,6.008976102E-1,9.270093918E0
1.999344370E-1,1.427019596E0,3.305086195E-1,1.505653763E1
2.023032910E-1,-4.070789516E-1,-5.264209956E-2,2.355315208E1
2.046720930E-1,-2.496910334E0,-3.975076675E-1,3.075225830E1
2.070408950E-1,-3.663112402E0,-7.947162390E-1,3.155893707E1
2.094096970E-1,-3.538386583E0,-1.381256819E0,2.706760979E1
2.117785520E-1,-2.540280342E0,-2.142772675E0,2.126441574E1
2.141473540E-1,-1.156331539E0,-2.858525753E0,1.647368622E1
2.165161560E-1,6.056832075E-1,-3.306282759E0,1.355294704E1
2.188850100E-1,1.604088426E0,-3.189034462E0,1.158754253E1
2.212538120E-1,2.140379906E0,-2.860918522E0,1.004088211E1
2.236226140E-1,2.508874655E0,-2.523231506E0,8.707481384E0
2.259914680E-1,2.777169704E0,-2.195414782E0,7.498209000E0
