"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.797083300E-3,5.574407959E0,6.285728760E0,3.632645874E0
1.178808330E-2,5.271437988E0,6.619085541E0,3.797902222E0
2.177808329E-2,4.949756927E0,6.940467224E0,4.282743988E0
3.176908329E-2,4.516258392E0,6.933132477E0,4.868326263E0
4.175908328E-2,4.111200714E0,6.672075348E0,5.748196564E0
5.175008334E-2,3.935765533E0,6.415808258E0,6.511758728E0
6.174008333E-2,3.968697052E0,6.226152649E0,6.907236328E0
7.173008332E-2,4.128564606E0,6.119873657E0,6.940916290E0
8.172108332E-2,4.410428467E0,6.074967041E0,6.597530365E0
9.171108331E-2,4.697681122E0,6.097570038E0,6.126010895E0
1.017020833E-1,4.918172607E0,6.178851013E0,5.590125275E0
1.116920833E-1,5.060825958E0,6.336622925E0,5.236560516E0
1.216830833E-1,5.221741333E0,6.531068573E0,5.068759460E0
1.316730833E-1,5.362897797E0,6.667285309E0,5.045557709E0
1.416640833E-1,5.379213867E0,6.691534882E0,5.166057129E0
1.516540833E-1,5.242697754E0,6.671925659E0,5.306764526E0
1.616450833E-1,5.061424713E0,6.609355774E0,5.465584259E0
1.716350833E-1,4.859045563E0,6.534960480E0,5.651347961E0
1.816260833E-1,4.646188202E0,6.527026978E0,5.861959991E0
1.916160833E-1,4.429888000E0,6.556964722E0,6.024222565E0
2.016060833E-1,4.179309082E0,6.617888031E0,6.069278870E0
2.115970833E-1,3.997886353E0,6.658753052E0,6.038143616E0
2.215870833E-1,3.917653198E0,6.702611847E0,6.102958832E0
2.315780833E-1,3.910917206E0,6.750512238E0,6.102509766E0
2.415680833E-1,3.876788177E0,6.723568268E0,6.005960541E0
2.515590833E-1,3.824995880E0,6.596033478E0,5.863456879E0
2.615490833E-1,3.880829773E0,6.542444916E0,5.631738739E0
2.715400833E-1,4.143084412E0,6.639742584E0,5.453160095E0
2.815300833E-1,4.399052124E0,6.759493561E0,5.384902039E0
2.915210833E-1,4.504133606E0,6.646328888E0,5.488037567E0
3.015110833E-1,4.505331116E0,6.554270325E0,5.715863800E0
3.115020833E-1,4.426295471E0,6.551875305E0,5.705385590E0
3.214920833E-1,4.268074493E0,6.593937836E0,5.657335510E0
3.314830833E-1,4.116589508E0,6.623276825E0,5.370232544E0
3.414730833E-1,3.976331177E0,6.600374451E0,5.345384216E0
3.514640833E-1,3.781885529E0,6.605613556E0,5.413342896E0
3.614540833E-1,3.728147278E0,6.602320404E0,5.488486633E0
3.714440833E-1,3.870950317E0,6.635700989E0,5.673052826E0
3.814350833E-1,4.153263245E0,6.627468109E0,5.830076294E0
3.914250833E-1,4.443060608E0,6.476132812E0,6.121370544E0
4.014160833E-1,4.453239441E0,6.176755371E0,6.289021912E0
4.114060833E-1,5.179229736E0,6.086044006E0,6.507866821E0
4.213970833E-1,5.424270172E0,6.197113037E0,6.263125763E0
4.313870833E-1,4.905748444E0,6.344257050E0,6.274502106E0
4.413780833E-1,4.696782990E0,6.453529816E0,6.421795807E0
4.513680833E-1,4.537963257E0,6.465953979E0,6.483617249E0
4.613590833E-1,4.306394806E0,6.390361176E0,6.605613556E0
4.713490833E-1,4.072131958E0,6.322103119E0,6.963219910E0
4.813400833E-1,3.952231293E0,6.332880707E0,7.461833038E0
4.913300833E-1,3.877087555E0,6.330485687E0,7.606432343E0
5.013200833E-1,3.831282806E0,6.277944946E0,7.582332458E0
5.113110833E-1,3.722309418E0,6.029461670E0,7.266489258E0
5.213010833E-1,3.655248871E0,5.735173645E0,6.700665894E0
5.312920833E-1,3.762875061E0,5.747897186E0,6.547384644E0
5.412820833E-1,3.712579651E0,6.029012604E0,6.787485352E0
5.512730833E-1,3.326083374E0,6.395151215E0,7.051386566E0
5.612630833E-1,2.886597290E0,6.695576477E0,7.283404083E0
5.712540833E-1,2.653382263E0,6.930438080E0,7.302564240E0
5.812440833E-1,2.524949341E0,7.161856842E0,7.423812103E0
5.912350833E-1,2.561772766E0,7.205715637E0,7.434889069E0
6.012250833E-1,2.944676514E0,6.744225311E0,6.846013641E0
6.112160833E-1,3.421884155E0,6.254144440E0,5.878126373E0
6.212060833E-1,3.942052460E0,6.222410431E0,5.137616272E0
6.311970833E-1,4.283492432E0,6.625971222E0,4.913382568E0
6.411870833E-1,4.425547028E0,7.066205750E0,5.008285217E0
6.511770833E-1,4.367168427E0,7.290140076E0,5.299579468E0
6.611679583E-1,4.137695618E0,7.309749298E0,5.777236176E0
6.711579583E-1,4.011358337E0,7.349865875E0,5.996230774E0
6.811489583E-1,4.018842773E0,7.346123657E0,5.780978394E0
6.911389583E-1,3.863316193E0,7.845634918E0,5.882018280E0
7.011299583E-1,3.610042877E0,8.690927124E0,6.607559509E0
7.111199583E-1,3.145558777E0,8.901838531E0,7.540269928E0
7.211109583E-1,2.444865875E0,8.508306885E0,7.344626770E0
7.311009583E-1,2.135608978E0,8.185128937E0,6.619983673E0
7.410919583E-1,2.315983887E0,8.400381317E0,6.265221405E0
7.510819583E-1,2.427651672E0,8.825646973E0,6.221362610E0
7.610729583E-1,2.150128784E0,8.513845367E0,5.791905670E0
7.710629583E-1,1.926793213E0,8.332272949E0,4.342020721E0
7.810539583E-1,2.011816406E0,9.027876434E0,3.216361542E0
7.910439583E-1,2.002685394E0,9.104816437E0,3.934717712E0
8.010339583E-1,2.410736847E0,9.021439819E0,5.266797638E0
8.110249583E-1,2.339934082E0,9.301806793E0,5.876928864E0
8.210149583E-1,1.843715973E0,9.296118622E0,6.059848480E0
8.310059583E-1,1.546134796E0,9.454339600E0,5.688171387E0
8.409959583E-1,1.369053040E0,9.591454468E0,5.026098175E0
8.509869583E-1,1.357826385E0,8.897198181E0,4.514013062E0
8.609769583E-1,1.788480835E0,7.885152740E0,4.386927338E0
8.709679583E-1,2.388882294E0,7.015610962E0,4.649032288E0
8.809579583E-1,2.711012421E0,6.834188232E0,5.310806122E0
8.909489583E-1,2.767594757E0,7.314090271E0,5.495522003E0
9.009389583E-1,3.047512665E0,7.702382813E0,5.897585907E0
9.109299583E-1,3.470532990E0,7.761958923E0,6.256240082E0
9.209199583E-1,3.245850220E0,7.274572449E0,6.414910126E0
9.309109583E-1,2.513423309E0,6.830296326E0,6.740632782E0
9.409009583E-1,2.067650299E0,7.079977112E0,6.802005157E0
9.508909583E-1,1.900897064E0,7.350614319E0,6.613696747E0
9.608819583E-1,1.929936676E0,7.683372345E0,6.354884949E0
9.708719583E-1,1.794767761E0,8.056845703E0,5.887706451E0
9.808629583E-1,1.404379578E0,7.954009552E0,5.475912781E0
9.908529583E-1,1.144819336E0,8.150251465E0,5.059329071E0
1.000843958E0,1.435514832E0,7.813601532E0,4.461023254E0
1.010833958E0,1.759590912E0,7.027586060E0,4.253404999E0
1.020824958E0,2.310894470E0,6.769822083E0,4.923711090E0
1.030814958E0,3.716321869E0,7.050638123E0,4.982688446E0
1.040805958E0,5.107678528E0,7.722291412E0,4.931943970E0
1.050795958E0,5.499413910E0,8.468190308E0,4.902455292E0
1.060786958E0,4.814138947E0,8.802145844E0,4.519401855E0
1.070776958E0,3.713926849E0,8.938961334E0,4.560266876E0
1.080767958E0,3.191513214E0,8.721164246E0,5.890999603E0
1.090757958E0,3.257675629E0,7.269782410E0,7.019802246E0
1.100747958E0,3.784729614E0,6.070775757E0,6.733148346E0
1.110738958E0,3.745810547E0,7.090305634E0,6.487958221E0
1.120728958E0,3.196902008E0,8.207582245E0,6.557713165E0
1.130719958E0,3.460354156E0,8.685837708E0,6.178701324E0
1.140709958E0,3.605552216E0,8.779991913E0,5.693260803E0
1.150700958E0,3.599864044E0,8.882977753E0,4.823419647E0
1.160690958E0,3.365301819E0,8.643775177E0,4.947212219E0
1.170681958E0,2.713856506E0,8.918453979E0,5.461842041E0
1.180671958E0,2.434537354E0,9.201515350E0,5.253325653E0
1.190662958E0,2.610720978E0,9.713151398E0,5.657634888E0
1.200652958E0,4.205654297E0,1.024110352E1,5.906417542E0
1.210643958E0,6.528224487E0,1.037088364E1,5.932164001E0
1.220633958E0,6.635551300E0,8.982071686E0,6.489455109E0
1.230624958E0,6.412215729E0,8.037535858E0,6.941515045E0
1.240614958E0,5.606740723E0,7.571255493E0,7.809709625E0
1.250605958E0,3.902534637E0,7.657925262E0,8.022866364E0
1.260595958E0,3.837270355E0,8.441545715E0,7.433990936E0
1.270585958E0,4.544699249E0,9.063352661E0,6.891219635E0
1.280576958E0,6.014941864E0,9.500743103E0,6.719826050E0
1.290566958E0,6.540648651E0,8.018824768E0,6.880591736E0
1.300557958E0,6.188131714E0,6.333778839E0,6.489305420E0
1.310547958E0,4.839586029E0,5.779032440E0,5.618865509E0
1.320538958E0,2.993025970E0,5.201982422E0,4.648134155E0
1.330528958E0,2.845283203E0,6.196364594E0,4.018393707E0
1.340519958E0,2.560724945E0,8.996441803E0,3.619173889E0
1.350509958E0,1.993853760E0,1.032642609E1,3.351530457E0
1.360500958E0,2.374063110E0,9.809401245E0,3.284769287E0
1.370490958E0,3.099304962E0,8.954079895E0,3.322790222E0
1.380481958E0,3.374133453E0,7.676935730E0,3.221151581E0
1.390471958E0,3.278931427E0,7.258256378E0,3.028352509E0
1.400462958E0,3.342549133E0,7.680827637E0,3.148103485E0
1.410452958E0,4.234244843E0,8.388705597E0,3.541186066E0
1.420442958E0,4.133803711E0,7.321574707E0,3.491639099E0
1.430433958E0,3.456162872E0,7.190746765E0,2.285597076E0
1.440423958E0,3.118465118E0,7.476053467E0,2.479443970E0
1.450414958E0,2.563119965E0,7.075486450E0,3.215164032E0
1.460404958E0,1.785936127E0,6.415059814E0,2.712958374E0
1.470395958E0,1.687590637E0,6.633904724E0,1.018332367E0
1.480385958E0,1.365909576E0,7.136709137E0,4.505630493E-2
1.490376958E0,8.976832581E-1,7.449259186E0,-4.373904419E-1
1.500366958E0,6.382727051E-1,7.334897003E0,-6.198609924E-1
1.510357958E0,7.568261719E-1,7.443571014E0,-6.527925110E-1
1.520347958E0,1.563049622E0,7.375462646E0,-7.444020081E-1
1.530338958E0,2.975063324E0,7.630831604E0,-1.339714050E0
1.540328958E0,4.418661346E0,8.124804382E0,-3.249592438E0
1.550319958E0,2.958597565E0,7.116800537E0,-2.704725494E0
1.560309958E0,2.933749237E0,7.382498016E0,-3.134182434E0
1.570299958E0,3.275039520E0,5.960305481E0,-2.661315765E0
