"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
4.295083287E-3,2.700825222E-2,1.267340332E-1,-4.192287922E-1
1.428608329E-2,-1.678371429E-1,4.163602591E-1,-3.212250173E-1
2.427608334E-2,-2.855022550E-1,5.968165398E-1,-1.981601417E-1
3.426708333E-2,-2.996026278E-1,6.569514871E-1,-5.386580899E-2
4.425708333E-2,-2.379567474E-1,6.391414404E-1,7.721894979E-2
5.424808332E-2,-1.382799596E-1,5.010869503E-1,1.737944931E-1
6.423808332E-2,-3.929308802E-2,2.379542291E-1,2.260616720E-1
7.422808331E-2,1.523833349E-2,-8.005542308E-2,2.301373780E-1
8.421908331E-2,1.535775512E-2,-3.309048414E-1,1.959340870E-1
9.420908330E-2,-2.651965432E-2,-4.519087374E-1,1.533959508E-1
1.042000833E-1,-8.599948138E-2,-4.318704009E-1,1.194493249E-1
1.141900833E-1,-1.311589628E-1,-2.987978458E-1,9.568060935E-2
1.241810833E-1,-1.514597982E-1,-1.025822088E-1,7.207538933E-2
1.341710833E-1,-1.561501622E-1,1.263170093E-1,4.586083069E-2
1.441620833E-1,-1.508736461E-1,3.256487846E-1,1.652930677E-2
1.541520833E-1,-1.373570263E-1,4.646357000E-1,-1.829046011E-2
1.641430833E-1,-1.155882627E-1,5.747115016E-1,-5.797392875E-2
1.741330833E-1,-8.693771064E-2,6.615702510E-1,-8.461380005E-2
1.841240833E-1,-5.205699801E-2,7.129233479E-1,-9.412992001E-2
1.941140833E-1,-1.770568080E-2,7.175367475E-1,-8.813674003E-2
2.041040833E-1,9.833535179E-3,6.688227057E-1,-7.607315481E-2
2.140950833E-1,3.337135166E-2,6.150465608E-1,-5.228952691E-2
2.240850833E-1,6.959954649E-2,5.819852948E-1,-3.135133535E-2
2.340760833E-1,1.153790206E-1,5.650182962E-1,-1.730422303E-2
2.440660833E-1,1.565290391E-1,5.839962959E-1,-1.314545888E-2
2.540570833E-1,1.749698371E-1,6.362853646E-1,-1.203066017E-2
2.640470833E-1,1.767815799E-1,7.012742162E-1,-1.880334318E-2
2.740380833E-1,1.778002381E-1,7.749601603E-1,-4.269749299E-2
2.840280833E-1,1.879530400E-1,8.796725273E-1,-6.512092054E-2
2.940190833E-1,2.191085666E-1,1.019716263E0,-8.269885182E-2
3.040090833E-1,2.743436396E-1,1.136954188E0,-9.635989368E-2
3.140000833E-1,3.214347064E-1,1.218170047E0,-9.805579484E-2
3.239900833E-1,3.346122801E-1,1.227592230E0,-7.806462795E-2
3.339810833E-1,2.976369262E-1,1.187586427E0,-4.047623649E-2
3.439710833E-1,2.446165383E-1,1.178550720E0,3.940524533E-3
3.539620833E-1,1.914161742E-1,1.129507303E0,8.348648250E-2
3.639520833E-1,1.416444778E-1,1.049527287E0,2.016296238E-1
3.739420833E-1,1.108442321E-1,9.672140479E-1,3.210811913E-1
3.839330833E-1,1.038193926E-1,9.664049745E-1,3.953868449E-1
3.939230833E-1,1.315833777E-1,1.081414700E0,4.085138142E-1
4.039140833E-1,1.957270950E-1,1.265035033E0,3.593608141E-1
4.139040833E-1,2.500374913E-1,1.329199910E0,2.618185282E-1
4.238950833E-1,2.531048059E-1,1.288271546E0,2.057241201E-1
4.338850833E-1,2.275861353E-1,1.235804319E0,2.060434520E-1
4.438760833E-1,2.062633187E-1,1.135300994E0,2.363769263E-1
4.538660833E-1,1.989372224E-1,1.009654880E0,2.721351683E-1
4.638570833E-1,2.198374271E-1,9.462258816E-1,3.063699007E-1
4.738470833E-1,3.050332665E-1,1.027812958E0,3.538524508E-1
4.838380833E-1,4.579453766E-1,1.120146513E0,4.273362756E-1
4.938280833E-1,6.387699842E-1,1.160152316E0,5.124674439E-1
5.038180833E-1,7.993323207E-1,1.181239843E0,5.456503034E-1
5.138090833E-1,8.919314742E-1,1.153858185E0,4.813989103E-1
5.237990833E-1,9.025273323E-1,1.145825982E0,3.479298055E-1
5.337900833E-1,8.743963838E-1,1.175933123E0,2.257591635E-1
5.437800833E-1,8.594731092E-1,1.135945439E0,1.717704833E-1
5.537710833E-1,8.811923265E-1,9.933703542E-1,2.033635676E-1
5.637610833E-1,9.260032177E-1,7.481364012E-1,2.998800576E-1
5.737520833E-1,9.699795246E-1,4.686517417E-1,4.474830925E-1
5.837420833E-1,1.018009305E0,2.286299020E-1,6.446878910E-1
5.937330833E-1,1.078815103E0,3.942109272E-2,7.745814323E-1
6.037230833E-1,1.102051854E0,-1.082206815E-1,7.178108096E-1
6.137140833E-1,1.016661286E0,-1.159470454E-1,5.160185695E-1
6.237040833E-1,8.415248990E-1,-1.449917909E-2,2.753072083E-1
6.336950833E-1,6.599202156E-1,8.807726204E-2,7.853847742E-2
6.436850833E-1,5.422652960E-1,1.243231893E-1,-3.818481043E-2
6.536750833E-1,4.958378971E-1,1.298556477E-1,-7.183278352E-2
6.636659583E-1,4.978032708E-1,1.461727172E-1,-5.649368837E-2
6.736559583E-1,5.115068555E-1,5.054392666E-2,-3.685207665E-2
6.836469583E-1,5.275590420E-1,-1.776987612E-1,-1.993822120E-2
6.936369583E-1,6.673830152E-1,-5.035423636E-1,-3.645088524E-2
7.036279583E-1,9.173308015E-1,-5.130813122E-1,-1.828901172E-1
7.136179583E-1,1.066014767E0,8.729184046E-3,-3.863662779E-1
7.236089583E-1,1.175430298E0,4.177498817E-1,-4.890152514E-1
7.335989583E-1,1.352664709E0,4.425822496E-1,-5.335987210E-1
7.435899583E-1,1.451937437E0,5.699508190E-1,-5.644203424E-1
7.535799583E-1,1.382467628E0,9.386055470E-1,-5.491433740E-1
7.635709583E-1,1.126112938E0,1.034299016E0,-4.010690451E-1
7.735609583E-1,7.231569290E-1,2.954532206E-1,-1.705341041E-1
7.835519583E-1,2.273385227E-1,-4.013484418E-1,1.650416292E-2
7.935419583E-1,5.669009313E-2,-5.279495120E-1,4.861442745E-2
8.035319583E-1,1.054802090E-1,-2.863663435E-1,3.280806541E-2
8.135229583E-1,2.167638540E-1,9.437754750E-2,8.922526985E-2
8.235129583E-1,3.059256077E-1,2.993813455E-1,2.238166630E-1
8.335039583E-1,3.358238637E-1,1.266588271E-1,3.753393292E-1
8.434939583E-1,2.460924685E-1,-1.090677977E-1,5.503039360E-1
8.534849583E-1,3.653632104E-2,-6.139694899E-2,6.789979935E-1
8.634749583E-1,-1.481706947E-1,1.162382588E-1,6.932711005E-1
8.734659583E-1,-3.027860820E-1,4.110600352E-1,6.839354038E-1
8.834559583E-1,-3.401422203E-1,4.668155611E-1,6.647158265E-1
8.934469583E-1,-2.870912254E-1,2.516486645E-1,6.225596070E-1
9.034369583E-1,-1.711676121E-1,4.466062784E-2,4.549476504E-1
9.134279583E-1,-1.025613919E-1,-6.656177342E-2,2.275736183E-1
9.234179583E-1,-2.832227387E-2,-1.521126628E-1,6.560710073E-2
9.334089583E-1,9.093141556E-2,-2.293568403E-1,-2.605571039E-2
9.433989583E-1,2.094857544E-1,-1.871851534E-1,-3.697467223E-2
9.533889583E-1,3.191627264E-1,-4.144419730E-2,4.779481143E-2
9.633799583E-1,3.886107206E-1,7.634794712E-2,2.573581040E-1
9.733699583E-1,4.290516078E-1,1.576406658E-1,5.957619548E-1
9.833609583E-1,4.620085061E-1,1.871735603E-1,9.495698810E-1
9.933509583E-1,4.484815300E-1,8.223516494E-2,1.130242944E0
1.003341958E0,5.715129375E-1,-4.889781475E-1,1.104861856E0
1.013331958E0,7.083072662E-1,-7.728575468E-1,1.086584568E0
1.023322958E0,7.372660637E-1,-7.820064425E-1,1.025945902E0
1.033312958E0,6.708036661E-1,-7.255841494E-1,8.035525680E-1
1.043303958E0,5.271971226E-1,-4.371602237E-1,4.550020695E-1
1.053293958E0,2.683695555E-1,8.040677756E-3,1.627286822E-1
1.063284958E0,-1.069042161E-1,4.291929603E-1,2.222749032E-2
1.073274958E0,-3.491373360E-1,9.455360174E-1,-2.872618102E-2
1.083265958E0,-2.071263939E-1,1.193071723E0,-8.269332349E-2
1.093255958E0,1.135259345E-1,9.883922935E-1,-1.481631398E-1
1.103245958E0,4.281779826E-1,7.470108867E-1,-1.541391611E-1
1.113236958E0,6.341891885E-1,7.456889153E-1,-3.664169926E-3
1.123226958E0,8.711512685E-1,4.372472763E-1,1.447082460E-1
1.133217958E0,9.360666275E-1,3.907405138E-1,2.733138800E-1
1.143207958E0,7.871274352E-1,6.641080379E-1,3.395654857E-1
1.153198958E0,5.922015905E-1,7.172215581E-1,3.803275824E-1
1.163188958E0,5.351126790E-1,5.675795674E-1,4.354481995E-1
1.173179958E0,4.492992163E-1,4.239552617E-1,4.873377383E-1
1.183169958E0,3.885500431E-1,2.696671784E-1,6.101754308E-1
1.193160958E0,2.562202215E-1,2.362860739E-1,5.713566542E-1
1.203150958E0,9.993692487E-2,3.320455849E-1,2.415167242E-1
1.213141958E0,3.257253021E-2,6.107147336E-1,-7.568945736E-2
1.223131958E0,3.044115752E-2,7.546265125E-1,-2.882431746E-1
1.233122958E0,1.322990805E-1,6.775663495E-1,-4.548188448E-1
1.243112958E0,2.773827016E-1,5.267184377E-1,-3.738189936E-1
1.253103958E0,4.371233582E-1,2.911439836E-1,-2.384438366E-1
1.263093958E0,6.186886430E-1,-2.261534333E-3,-1.848913878E-1
1.273083958E0,1.016994476E0,-6.736119390E-1,-4.605112672E-1
1.283074958E0,1.411670566E0,-1.062110305E0,-8.528543115E-1
1.293064958E0,1.585356593E0,-8.236972094E-1,-1.134180665E0
1.303055958E0,1.508766770E0,-4.230897427E-1,-1.215266347E0
1.313045958E0,1.268378139E0,4.949322715E-2,-9.336555004E-1
1.323036958E0,9.785401821E-1,5.440191627E-1,-5.441018343E-1
1.333026958E0,6.999168396E-1,1.023080587E0,-7.711734623E-2
1.343017958E0,6.827143431E-1,1.031966329E0,2.379836738E-1
1.353007958E0,9.246870279E-1,4.922558963E-1,4.125288427E-1
1.362998958E0,1.197697639E0,-1.009073406E-1,6.612306237E-1
1.372988958E0,1.417329669E0,-7.404721379E-1,8.198676705E-1
1.382979958E0,1.517944098E0,-1.192620635E0,6.618807912E-1
