"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.960624999E-3,2.713856506E-1,3.329526215E0,9.016949158E0
1.189262500E-2,7.828720093E-2,3.325634308E0,9.259744263E0
2.182500000E-2,5.927673340E-2,3.351231079E0,9.350455627E0
3.175700000E-2,1.294807434E-1,3.351231079E0,9.310788116E0
4.168900000E-2,8.921447754E-2,3.353027344E0,9.245074768E0
5.162100000E-2,8.547225952E-2,3.351680145E0,9.142537994E0
6.155300000E-2,1.122665405E-1,3.361709290E0,9.084758148E0
7.148500000E-2,2.053729248E-1,3.395988007E0,9.114097137E0
8.141700000E-2,2.067201233E-1,3.460054779E0,9.227710876E0
9.134900000E-2,1.613644409E-1,3.522924042E0,9.247320099E0
1.012810000E-1,8.876541138E-2,3.576213226E0,9.159003754E0
1.112130000E-1,1.080752563E-1,3.606150970E0,9.161398773E0
1.211450000E-1,1.396595764E-1,3.704197083E0,9.197623444E0
1.310770000E-1,1.682501221E-1,3.779640198E0,9.204958191E0
1.410090000E-1,1.775308228E-1,3.799548798E0,9.222771149E0
1.509410000E-1,1.639091492E-1,3.787274323E0,9.276359711E0
1.608730000E-1,1.338217163E-1,3.748355255E0,9.329050140E0
1.708050000E-1,1.224453735E-1,3.738326111E0,9.264234924E0
1.807370000E-1,2.933898926E-2,3.737877045E0,9.287436676E0
1.906690000E-1,-5.328918457E-2,3.714675293E0,9.404942322E0
2.006010000E-1,-5.523513794E-2,3.694916382E0,9.456884308E0
2.105330000E-1,-6.496490479E-2,3.698808289E0,9.385033722E0
2.204650000E-1,-8.756790161E-2,3.706143036E0,9.226812744E0
2.303970000E-1,-4.819976807E-2,3.733536072E0,9.126371613E0
2.403290000E-1,-1.392105103E-2,3.740122375E0,8.996292114E0
2.502610000E-1,-3.143463135E-2,3.726650391E0,8.875044250E0
2.601930000E-1,-6.975494385E-2,3.697012024E0,8.899593201E0
2.701250000E-1,-4.161346436E-2,3.679049377E0,8.953181763E0
2.800570000E-1,-3.472778320E-2,3.693718872E0,8.977131958E0
2.899890000E-1,-2.769241333E-2,3.737278290E0,9.024583282E0
2.999200000E-1,-2.104623413E-1,3.808230743E0,9.039552155E0
3.098520000E-1,-1.168021088E0,4.042643280E0,9.388027496E0
3.197840000E-1,-1.176553345E0,3.646417236E0,8.837622070E0
3.297160000E-1,-6.391708374E-1,3.230132904E0,8.484805756E0
3.396480000E-1,-2.589614868E-2,3.197201385E0,8.874146118E0
3.495800000E-1,4.116439819E-1,3.307222595E0,9.269623718E0
3.595120000E-1,4.855902100E-1,3.334016876E0,9.297765198E0
3.694440000E-1,3.176394653E-1,3.331172791E0,9.078620911E0
3.793760000E-1,1.254391479E-1,3.336711273E0,8.954678650E0
3.893080000E-1,-0.000000000E0,3.361110535E0,9.008566589E0
3.992400000E-1,-5.014572144E-2,3.384312286E0,9.127419434E0
4.091720000E-1,6.436614990E-3,3.462749176E0,9.180409241E0
4.191040000E-1,4.610412598E-2,3.501668243E0,9.112600250E0
4.290360000E-1,9.535171509E-2,3.588787079E0,8.878786469E0
4.389680000E-1,1.556762695E-1,3.688928833E0,8.722062378E0
4.489000000E-1,2.534230042E-1,3.788920898E0,8.759634247E0
4.588320000E-1,3.032693481E-1,3.853287048E0,8.864416351E0
4.687640000E-1,3.716770935E-1,3.885320435E0,8.952133942E0
4.786960000E-1,4.538562012E-1,3.860172729E0,9.025631104E0
4.886280000E-1,5.890251160E-1,3.796555023E0,9.060358887E0
4.985600000E-1,6.632707214E-1,3.753145294E0,9.087901611E0
5.084920000E-1,6.559359741E-1,3.721710663E0,9.090895386E0
