"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.784345833E-2,-3.749707639E-1,-6.117263436E-1,-4.338113964E-2
4.785645833E-2,-3.567957580E-1,-6.751796603E-1,-1.495808065E-1
5.786845833E-2,-2.668439746E-1,-6.706438661E-1,-2.880321741E-1
6.788045833E-2,-1.350800842E-1,-6.751099825E-1,-4.261639416E-1
7.789245833E-2,2.359001897E-3,-6.990196705E-1,-5.626429319E-1
8.790445833E-2,1.519674063E-1,-6.729776859E-1,-6.599183679E-1
9.791645833E-2,2.897347510E-1,-6.207307577E-1,-7.213721871E-1
1.079284583E-1,4.005275667E-1,-5.710891485E-1,-7.685679197E-1
1.179404583E-1,4.520563781E-1,-5.365702510E-1,-7.982118726E-1
1.279524583E-1,4.436423779E-1,-5.306519270E-1,-8.079928160E-1
1.379644583E-1,3.550720811E-1,-5.879089832E-1,-7.572792172E-1
1.479764583E-1,2.216690034E-1,-6.626567245E-1,-6.653621197E-1
1.579884583E-1,8.328525722E-2,-7.288527489E-1,-5.618063211E-1
1.680004583E-1,-3.538493067E-2,-7.642203569E-1,-4.871408641E-1
1.780124583E-1,-1.385517418E-1,-7.661548853E-1,-4.942208827E-1
1.880244583E-1,-1.962246150E-1,-8.059065938E-1,-5.936433077E-1
1.980364583E-1,-1.621895283E-1,-6.718967557E-1,-7.155051827E-1
2.080484583E-1,-6.894586980E-2,-4.197153747E-1,-8.136171103E-1
2.180604583E-1,1.077468693E-1,-1.712315232E-1,-8.993999958E-1
2.280724583E-1,3.453405201E-1,7.737749070E-2,-9.920350909E-1
2.380844583E-1,6.261276007E-1,5.478333235E-1,-1.126474977E0
2.480964583E-1,8.810306787E-1,8.491055369E-1,-1.279002190E0
2.581084583E-1,1.042506218E0,6.500226259E-1,-1.417804956E0
2.681204583E-1,1.007542372E0,2.100237012E-1,-1.495818734E0
2.781334583E-1,7.823575735E-1,-1.521025002E-1,-1.344738007E0
2.881454583E-1,5.132624507E-1,-3.433726132E-1,-1.140858650E0
2.981574583E-1,2.668035924E-1,-7.234477401E-1,-1.021104932E0
3.081694583E-1,1.198221445E-1,-1.038904548E0,-9.059445858E-1
3.181814583E-1,1.092763618E-1,-1.251727462E0,-8.516362906E-1
3.281934583E-1,2.311290354E-1,-1.400381684E0,-8.620977402E-1
3.382054583E-1,4.453477263E-1,-1.478312373E0,-8.883796930E-1
3.482174583E-1,7.245423198E-1,-1.480383039E0,-8.898095489E-1
3.582294583E-1,1.068931460E0,-1.341677547E0,-8.010664582E-1
3.682414583E-1,1.480481744E0,-1.024788499E0,-6.195142865E-1
3.782534583E-1,1.835327268E0,-8.216194510E-1,-4.627072513E-1
3.882654583E-1,2.109029293E0,-7.977564335E-1,-2.856869400E-1
3.982773750E-1,2.192342997E0,-9.846466184E-1,-9.044783562E-2
4.082893750E-1,1.393697381E0,-6.278213859E-1,6.126128435E-1
4.183013750E-1,6.703003645E-1,-1.061274290E0,1.204304218E0
4.283133750E-1,3.245461583E-1,-1.693864703E0,1.543055296E0
4.383253750E-1,3.937652409E-1,-2.018271208E0,1.728720188E0
4.483373750E-1,5.393906236E-1,-2.061088324E0,1.871841550E0
4.583493750E-1,6.419163346E-1,-2.231734514E0,2.072801113E0
4.683613750E-1,6.901422143E-1,-2.508384466E0,2.210835695E0
4.783733750E-1,7.281509638E-1,-2.604348183E0,2.224874020E0
4.883853750E-1,6.856314540E-1,-2.294918776E0,2.167649508E0
4.983973750E-1,5.907161236E-1,-2.039289951E0,2.123813868E0
5.084093750E-1,5.318652987E-1,-1.900134325E0,2.076056242E0
5.184213750E-1,4.150171876E-1,-1.813992977E0,2.023832083E0
5.284343750E-1,1.823045760E-1,-1.523726702E0,1.942909360E0
5.384463750E-1,-1.913625561E-2,-1.041446805E0,1.737667084E0
5.484583750E-1,-1.970268786E-1,-5.608964562E-1,1.489598155E0
5.584703750E-1,-3.056235015E-1,-3.515037000E-1,1.289247394E0
5.684823750E-1,-3.381276727E-1,-2.285788506E-1,1.130943537E0
5.784943750E-1,-3.633451760E-1,-2.539351285E-1,1.052481771E0
5.885063750E-1,-3.301843107E-1,-5.242497325E-1,1.036404490E0
5.985183750E-1,-3.145009279E-1,-1.455230474E0,1.199338913E0
6.085303750E-1,-4.281521142E-1,-2.172680378E0,1.511430860E0
6.185423750E-1,-4.671165943E-1,-2.462843657E0,1.830380082E0
6.285543750E-1,-3.151222467E-1,-2.238290548E0,2.078231573E0
6.385663750E-1,-5.818801001E-2,-1.748930335E0,2.260373831E0
6.485783750E-1,1.062179804E-1,-1.235447288E0,2.468797207E0
6.585903750E-1,1.002192497E-1,-9.212020040E-1,2.769714117E0
6.686023750E-1,7.650964893E-3,-7.770346999E-1,3.149513006E0
6.786143750E-1,-1.039598808E-1,-6.536180377E-1,3.488272190E0
6.886263750E-1,-1.827481836E-1,-4.934100211E-1,3.691385508E0
6.986383750E-1,-2.628107071E-1,-3.258433044E-1,3.766190290E0
7.086503750E-1,-2.716984749E-1,-4.323087633E-1,3.806209087E0
7.186623750E-1,-1.556161046E-1,-6.727149487E-1,3.859018087E0
7.286743750E-1,5.200206116E-2,-7.384327054E-1,3.845885277E0
7.386863750E-1,2.878951132E-1,-7.713850141E-1,3.776747465E0
7.486983750E-1,5.040619969E-1,-8.441007733E-1,3.717168093E0
7.587113750E-1,7.457940578E-1,-8.761702180E-1,3.653089046E0
7.687233750E-1,1.038885355E0,-6.583023667E-1,3.510260820E0
7.787353750E-1,1.359890580E0,-3.026663363E-1,3.284856319E0
7.887473750E-1,1.711280584E0,1.106844917E-1,3.056474209E0
7.987593750E-1,1.991710305E0,2.886416316E-1,2.809376478E0
8.087713750E-1,1.997383595E0,5.166635290E-2,2.552342176E0
8.187833750E-1,1.792185545E0,-3.215934932E-1,2.350651026E0
8.287953750E-1,1.441533566E0,-4.957871139E-1,2.200044870E0
8.388073750E-1,1.127084255E0,-4.766277373E-1,2.167171955E0
8.488193750E-1,8.763287663E-1,7.257655263E-2,2.167987108E0
8.588313750E-1,7.484325171E-1,7.951384187E-1,2.127455235E0
8.688433750E-1,8.099696636E-1,1.282508373E0,2.099576235E0
8.788553750E-1,1.030964017E0,1.595987082E0,2.089297056E0
8.888673750E-1,1.408216238E0,1.757944822E0,2.104775667E0
8.988793750E-1,1.945130825E0,1.845561147E0,2.164037943E0
9.088913750E-1,2.724882364E0,1.923666120E0,2.194495916E0
9.189033750E-1,3.694148064E0,2.261898756E0,2.117150307E0
9.289153750E-1,4.431429386E0,3.217193127E0,1.841237187E0
9.389273750E-1,4.769761086E0,4.228652954E0,1.543369889E0
9.489393750E-1,4.795282841E0,4.733603477E0,1.380069613E0
9.589513750E-1,4.597636223E0,4.750991821E0,1.311645746E0
9.689633750E-1,4.316282272E0,4.267213345E0,1.260440111E0
9.789753750E-1,4.006486893E0,3.771777391E0,1.185754180E0
9.889873750E-1,3.723198652E0,3.502333879E0,9.850166440E-1
9.990003750E-1,3.438154697E0,3.442380905E0,7.372275591E-1
1.009012375E0,3.130409002E0,3.424247980E0,4.310899973E-1
1.019024375E0,2.797011852E0,3.260803461E0,1.292452514E-1
1.029036375E0,2.494063377E0,2.829677582E0,-1.460339874E-1
1.039048375E0,2.310060501E0,2.266034603E0,-3.945059776E-1
1.049060375E0,2.242735863E0,1.813419223E0,-6.418771744E-1
1.059072375E0,2.230683804E0,1.547967196E0,-8.710439801E-1
1.069084375E0,2.225258827E0,1.327906728E0,-1.027205825E0
1.079096375E0,2.280144215E0,1.011320114E0,-1.198850989E0
1.089108375E0,2.397784948E0,6.766937971E-1,-1.405539751E0
1.099120375E0,2.562299967E0,2.915836573E-1,-1.592063427E0
1.109132375E0,2.766917706E0,5.934243649E-2,-1.774580240E0
1.119144375E0,3.038331032E0,-9.435687959E-2,-1.977924705E0
1.129156375E0,3.301846266E0,-1.565432847E-1,-2.130393505E0
1.139168375E0,3.367048025E0,-2.857376933E-1,-2.207905293E0
1.149180375E0,3.173262358E0,-4.390529394E-1,-2.237295866E0
1.159192375E0,2.827603340E0,-5.390778184E-1,-2.295940399E0
1.169204375E0,2.443307400E0,-6.398028731E-1,-2.344778538E0
1.179216375E0,2.068627596E0,-5.920156837E-1,-2.373245955E0
1.189228375E0,1.781405926E0,-5.851005316E-1,-2.340234756E0
1.199240375E0,1.624628782E0,-6.512337327E-1,-2.254920244E0
1.209252375E0,1.496600986E0,-5.964370370E-1,-2.161075592E0
1.219264375E0,1.374115109E0,-4.106708467E-1,-2.077122688E0
1.229276375E0,1.283960462E0,-2.109819651E-1,-1.952183127E0
1.239289375E0,1.239910841E0,-1.832768917E-1,-1.854511976E0
1.249301375E0,1.284560084E0,-2.884057164E-1,-1.812561035E0
1.259313375E0,1.724484563E0,-8.235090375E-1,-1.830275297E0
1.269325375E0,2.613463402E0,-1.558047414E0,-1.746347666E0
1.279337375E0,3.493393898E0,-2.267338991E0,-1.616595626E0
1.289349375E0,3.625213861E0,-2.785046339E0,-1.390114069E0
1.299361375E0,3.006488800E0,-2.998575926E0,-1.117137551E0
1.309373375E0,2.091983795E0,-3.247296810E0,-6.140895486E-1
1.319385375E0,1.464747071E0,-2.712085247E0,2.384890616E-2
1.329397375E0,1.075776219E0,-1.644036770E0,5.985580087E-1
1.339409375E0,8.134606481E-1,-4.626582861E-1,9.857822061E-1
1.349421375E0,7.041032910E-1,1.165853590E-1,1.270848036E0
1.359433375E0,7.617480159E-1,-5.889651552E-2,1.499775529E0
1.369445375E0,9.119500518E-1,-4.030869305E-1,1.721661329E0
1.379457375E0,1.048103929E0,-5.083367229E-1,1.872688770E0
1.389469375E0,1.135017037E0,-3.288577795E-1,1.934597373E0
1.399481208E0,1.299268484E0,-1.574260592E-1,1.789281249E0
1.409493208E0,1.478244901E0,3.829684481E-2,1.474287271E0
1.419505208E0,1.496959329E0,-2.014366090E-1,1.184989810E0
1.429517208E0,1.314936161E0,-6.637033224E-1,9.544146061E-1
1.439529208E0,1.055797338E0,-1.260822892E0,7.935562134E-1
1.449541208E0,8.803671598E-1,-1.912848592E0,7.334569693E-1
1.459553208E0,8.076413870E-1,-2.229731560E0,6.637588739E-1
1.469566208E0,8.497006893E-1,-2.221125364E0,5.155614614E-1
1.479578208E0,9.091801047E-1,-1.995126009E0,3.484255970E-1
1.489590208E0,9.393476248E-1,-1.731177092E0,1.711035222E-1
1.499602208E0,8.803107738E-1,-1.526185632E0,4.310325533E-2
1.509614208E0,6.765450835E-1,-1.583078980E0,-7.782928646E-2
1.519626208E0,3.730240762E-1,-1.816684365E0,-2.094761431E-1
1.529638208E0,1.161259972E-2,-1.856657624E0,-2.286828607E-1
1.539650208E0,-2.048508972E-1,-1.763472676E0,-2.847183347E-1
1.549662208E0,-1.803013533E-1,-1.528719544E0,-3.807679117E-1
1.559674208E0,-5.868060887E-2,-1.147764444E0,-2.823818028E-1
1.569686208E0,1.487048119E-1,-8.456733227E-1,-8.172993362E-2
1.579698208E0,4.637386203E-1,-6.316031218E-1,1.367978305E-1
1.589710208E0,7.782872915E-1,-5.730977058E-1,3.498784006E-1
1.599722208E0,9.696260095E-1,-6.530189514E-1,4.877733886E-1
1.609734208E0,1.039687514E0,-9.030213356E-1,5.029107928E-1
1.619746208E0,1.080392480E0,-1.088579416E0,4.651905298E-1
1.629758208E0,1.088320732E0,-1.351646543E0,3.492245078E-1
1.639770208E0,1.000501513E0,-1.743899465E0,1.761478633E-1
1.649782208E0,8.646886349E-1,-2.089983702E0,5.066078156E-2
1.659794208E0,7.768053412E-1,-2.359385729E0,-1.325141639E-4
1.669806208E0,6.516754031E-1,-2.361188173E0,-4.459718615E-2
1.679818208E0,5.543505549E-1,-1.958603501E0,-8.058482409E-2
1.689830208E0,5.294710398E-1,-1.338088036E0,-1.269347370E-1
1.699842208E0,5.221850276E-1,-6.898126006E-1,-1.567677110E-1
1.709854208E0,4.378302097E-1,-1.931072325E-1,-1.169185638E-1
1.719866208E0,2.720630169E-1,-5.874524266E-2,-3.795992117E-3
1.729879208E0,1.954633184E-2,-2.837136388E-1,1.101982221E-1
1.739891208E0,-3.134085834E-1,-6.466597319E-1,2.562988997E-1
1.749903208E0,-5.308676958E-1,-9.298930168E-1,3.425626755E-1
1.759915208E0,-5.548497438E-1,-1.121672869E0,3.578183949E-1
1.769927208E0,-4.388637841E-1,-1.187690973E0,3.227370977E-1
1.779939208E0,-2.547097504E-1,-1.077377796E0,2.228516340E-1
1.789951208E0,-1.061173379E-1,-8.475738764E-1,7.093054801E-2
1.799963208E0,-2.787261605E-1,-6.206098199E-1,-1.668940336E-1
1.809975208E0,-8.395324945E-1,-6.866783500E-1,-3.568261564E-1
1.819987208E0,-1.373776674E0,-9.203456640E-1,-3.856299520E-1
1.829999208E0,-1.437405229E0,-9.152686596E-1,-3.254776597E-1
1.840011208E0,-1.282529712E0,-5.843597651E-1,-3.058352172E-1
1.850023208E0,-1.073253393E0,-3.626526892E-1,-3.236940801E-1
1.860035208E0,-9.008870125E-1,-1.880140156E-1,-4.037207663E-1
1.870047208E0,-7.989116311E-1,-4.395751283E-2,-5.047480464E-1
1.880059208E0,-7.332245111E-1,-2.377992868E-2,-5.948476195E-1
1.890071208E0,-6.898674369E-1,8.864566684E-3,-6.193859577E-1
1.900083208E0,-6.256716847E-1,4.627325386E-2,-5.947644711E-1
1.910095208E0,-4.954511523E-1,6.511724740E-2,-4.933673143E-1
1.920107208E0,-3.435814977E-1,4.539205879E-2,-3.387337327E-1
1.930119208E0,-2.481188923E-1,-6.029761583E-2,-1.875836253E-1
1.940131208E0,-2.073655874E-1,-2.204022408E-1,-1.013162211E-1
1.950143208E0,-1.963616759E-1,-3.290677071E-1,-7.629236579E-2
1.960155208E0,-2.027407885E-1,-3.590143919E-1,-1.121144816E-1
1.970167208E0,-2.309396565E-1,-3.830632865E-1,-1.620687246E-1
1.980179208E0,-2.661896646E-1,-3.718121052E-1,-1.855537444E-1
1.990192208E0,-2.805696428E-1,-3.346764445E-1,-2.033031732E-1
2.000204208E0,-2.930396795E-1,-2.777661085E-1,-1.988422573E-1
2.010216208E0,-2.935715020E-1,-2.099420726E-1,-1.805442125E-1
2.020228208E0,-2.835524082E-1,-8.207453042E-2,-1.751997471E-1
2.030240208E0,-2.648389339E-1,5.425934494E-2,-1.829146445E-1
2.040252208E0,-2.417324334E-1,1.181390360E-1,-1.651805639E-1
2.050264208E0,-2.379227877E-1,1.164524555E-1,-1.332255602E-1
2.060276208E0,-2.462176234E-1,4.294644296E-2,-9.084627032E-2
2.070288208E0,-2.332855761E-1,6.620661356E-3,-8.191669732E-2
2.080300208E0,-1.759081036E-1,1.178418379E-2,-1.009166911E-1
