Timestamps,Acc_X,Acc_Y,Acc_Z
1.717684702252606e+18,1.6477809220150004,4.433098823499999,8.4080154419
1.717684702452606e+18,2.8983703079,2.8099267274,9.414252960100002
1.717684702652606e+18,2.29834307095,2.2781949692000003,9.1957149124
1.717684702852606e+18,3.2539109574499996,3.1094388884999997,8.8020485458
1.717684703052606e+18,4.064692428599999,2.8809091187000004,8.487058570750001
1.717684703252606e+18,4.5711193085,4.8172898941,7.122473739600001
1.717684703452606e+18,6.9029505036842105,6.306346411473684,5.926720059263158
1.717684703652606e+18,7.172162910550002,8.518807548849999,2.9014089890649997
1.717684703852606e+18,1.32452812961,8.340947410599998,0.12156969452
1.717684704052606e+18,1.0037526855099999,6.90150325025,-5.4544998092500006
1.717684704252606e+18,-0.7406897277350001,5.50722766115,-6.832339576700001
1.717684704452606e+18,-0.31674133296349993,6.902057098449999,-7.6169105529
1.717684704652606e+18,0.60031164558125,4.0439380875,-8.943676529200001
1.717684704852606e+18,0.10367913500047372,3.6491116333368425,-8.92444152763158
1.717684705052606e+18,-1.0178458785875,1.09080041888125,-9.7116358003125
1.717684705252606e+18,,,
