Mean Acc_X,Std Dev Acc_X,Min Acc_X,Max Acc_X,Mean Acc_Y,Std Dev Acc_Y,Min Acc_Y,Max Acc_Y,Mean Acc_Z,Std Dev Acc_Z,Min Acc_Z,Max Acc_Z
-0.14761807148833928,2.176289350819418,-5.212124189357674,20.53665068,2.47477686763278,2.9957068076527813,-1.2881267954258822,10.81127349715116,8.660541648456704,3.232635167082134,-0.1445827872363647,14.334510115930232
