Mean Gyro_X,Std Dev Gyro_X,Min Gyro_X,Max Gyro_X,Mean Gyro_Y,Std Dev Gyro_Y,Min Gyro_Y,Max Gyro_Y,Mean Gyro_Z,Std Dev Gyro_Z,Min Gyro_Z,Max Gyro_Z
0.05598474936996735,0.5915182974025918,-1.4784774482430232,4.072266126744186,0.12084766430212322,0.9367832908778155,-2.217151468546512,7.635216674186046,0.11830479767847771,0.6950082923073839,-1.0733213803755812,5.6868350173604645
