"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.058958333E-3,9.841365973E-4,5.702320486E-3,7.103948155E-4
1.304495835E-2,9.425912285E-4,-1.814012649E-4,9.259941056E-3
2.302995833E-2,4.171822220E-3,-4.027138464E-3,1.890619658E-2
3.301595835E-2,4.421093967E-3,-1.333009265E-2,2.560537867E-2
4.300195834E-2,9.906964377E-3,-3.802874312E-2,3.350113705E-2
5.298695833E-2,5.234715063E-3,-4.376412556E-2,3.928498924E-2
6.297295835E-2,2.108187973E-2,-7.463119179E-2,9.329339117E-2
7.295795833E-2,3.363415599E-2,-7.794469595E-2,2.067123502E-1
8.294395835E-2,5.446926504E-2,-1.081765220E-1,3.515738249E-1
9.292995834E-2,8.922325075E-2,-1.745558083E-1,5.436068773E-1
1.029149583E-1,1.095017195E-1,-2.349620610E-1,7.270613313E-1
1.129009583E-1,1.350789815E-1,-2.783819735E-1,8.923839927E-1
1.228859583E-1,1.525791883E-1,-3.299244940E-1,1.017482519E0
1.328719583E-1,1.769074351E-1,-3.382663131E-1,1.070495605E0
1.428579583E-1,1.585307121E-1,-1.878247112E-1,1.040170550E0
1.528429583E-1,1.849972010E-1,-7.018595934E-2,1.039128184E0
1.628289583E-1,1.281972975E-1,-1.394433528E-1,9.782676697E-1
1.728139583E-1,1.347079277E-1,-1.279302388E-1,1.006916881E0
1.827999583E-1,2.220384330E-1,-1.929365396E-1,1.156822920E0
1.927859584E-1,2.624673545E-1,-1.541649103E-1,1.373400807E0
2.027709583E-1,2.808930576E-1,-1.162916869E-1,1.636684775E0
2.127569584E-1,3.351562917E-1,3.695705906E-3,1.814554811E0
2.227419583E-1,3.053164184E-1,2.838786542E-1,1.914804578E0
2.327279583E-1,3.073476255E-1,6.400788426E-1,1.848666310E0
2.427139583E-1,2.793497741E-1,7.778558731E-1,1.671978831E0
2.526989583E-1,2.159449607E-1,5.308873653E-1,1.485121846E0
2.626849583E-1,2.039701641E-1,2.479811609E-1,1.339995027E0
2.726699583E-1,1.955822706E-1,1.141975224E-1,1.272740960E0
2.826559583E-1,1.927420646E-1,1.464045048E-1,1.269052267E0
2.926419583E-1,1.737260371E-1,1.331526190E-1,1.311151743E0
3.026269583E-1,2.123337388E-1,3.733861819E-2,1.357958555E0
3.126129583E-1,2.047434598E-1,-6.116718054E-2,1.396485090E0
3.225989583E-1,2.081228197E-1,-1.197667867E-1,1.509834290E0
3.325839583E-1,2.408522666E-1,-8.569616824E-2,1.633116841E0
3.425699583E-1,2.536880970E-1,-3.406926617E-2,1.788432479E0
3.525549583E-1,3.094536066E-1,-8.928485960E-2,2.040917158E0
3.625409583E-1,3.560780585E-1,4.137628078E-1,2.445254803E0
3.725269584E-1,3.793615401E-1,4.456879795E-1,2.867763042E0
3.825119583E-1,4.902641773E-1,7.434753180E-1,3.326539993E0
3.924979584E-1,4.821545780E-1,1.075836778E0,3.790906668E0
4.024829583E-1,5.011256337E-1,1.256407261E0,4.121477604E0
4.124689583E-1,4.424292743E-1,1.639561296E0,4.194773674E0
4.224549583E-1,3.450086713E-1,2.332669735E0,4.124639034E0
4.324399583E-1,2.700423002E-1,3.275193930E0,3.972785950E0
4.424259583E-1,9.535884261E-1,4.901807308E0,3.680089951E0
4.524109583E-1,-1.491919160E-1,-9.416657090E-1,3.980700254E0
4.623969583E-1,1.073852777E-1,4.636452496E-1,3.802539587E0
4.723829583E-1,-3.777644038E-2,-9.153702855E-2,3.916665316E0
4.823679583E-1,6.173010170E-2,1.265041381E-1,3.871028423E0
4.923539583E-1,3.832250834E-2,1.795820147E-1,3.843077421E0
5.023389584E-1,2.205631696E-2,9.322703630E-2,3.835194111E0
5.123249583E-1,1.680206158E-3,2.392409742E-1,3.786715984E0
5.223109583E-1,3.541440144E-2,2.637017369E-1,3.723554850E0
5.322959583E-1,-7.717620581E-3,9.803671855E-4,3.653458118E0
5.422819583E-1,1.852864400E-2,-3.667363431E-3,3.541116238E0
5.522669583E-1,1.749240793E-2,7.346683741E-2,3.355424643E0
5.622529583E-1,2.109193616E-2,7.894123346E-2,3.060331821E0
5.722389584E-1,1.204065140E-2,-4.440946877E-2,2.801637411E0
5.822239583E-1,6.383336149E-3,6.624200195E-2,2.566616774E0
5.922099583E-1,1.163615473E-2,4.129963741E-2,2.332214594E0
6.021949583E-1,7.920647971E-3,-1.187505480E-2,2.095466614E0
6.121809583E-1,7.686821744E-3,1.264982508E-3,1.822545290E0
6.221669583E-1,-5.767802359E-4,1.283570826E-1,1.552522779E0
6.321519583E-1,-2.771891840E-2,2.605137825E-1,1.217096329E0
6.421379583E-1,1.018135063E-2,-6.551861018E-2,8.179097772E-1
6.521229583E-1,5.957311019E-3,-3.252657503E-2,4.301756024E-1
6.621089583E-1,-7.371569518E-3,-3.295047581E-1,1.048246473E-1
6.720949583E-1,1.082901726E-3,-6.472317129E-2,1.080676797E-3
6.820799584E-1,1.549941674E-2,2.305439413E-1,-2.805387368E-3
6.920659583E-1,2.849031799E-2,1.153009664E-2,-9.174726438E-4
7.020509584E-1,2.954651415E-2,-1.643299013E-1,3.669678932E-3
7.120369583E-1,-9.750824422E-3,7.207502145E-3,-1.832678216E-3
7.220229583E-1,4.431280773E-3,1.040003225E-1,-1.822844497E-3
7.320079583E-1,1.591829397E-2,-4.233878478E-2,-1.386884949E-3
7.419939583E-1,7.776463404E-3,-5.326628312E-2,3.283357248E-3
7.519789583E-1,6.981243379E-3,4.704247788E-2,-5.153756356E-4
7.619649583E-1,7.852084003E-3,2.112003509E-3,9.388337494E-4
7.719509583E-1,4.337243736E-3,-2.968747169E-2,6.336355000E-4
7.819359583E-1,2.519368194E-3,2.124258690E-2,-7.200707914E-4
7.919219583E-1,3.850682173E-3,8.906560019E-3,8.503952995E-4
8.019079583E-1,2.426783089E-3,-1.529562008E-2,9.941649623E-4
8.118943750E-1,4.770631436E-3,7.351635024E-3,4.543422256E-4
8.218803750E-1,3.899833187E-3,4.959888756E-3,1.183044515E-3
8.318653750E-1,2.574378159E-3,-4.304183181E-3,-5.958648399E-5
8.418513750E-1,2.127113752E-3,6.217568647E-3,-9.301529499E-4
8.518363750E-1,1.274902257E-3,1.214603055E-2,7.732048980E-4
8.618223750E-1,3.130990546E-3,1.311553568E-1,-4.841951886E-4
8.718083750E-1,-4.734389484E-3,1.088215560E-1,9.264571592E-3
8.817933750E-1,2.861001063E-3,-4.466033727E-2,3.037047684E-1
8.917793750E-1,2.632502001E-3,1.954341680E-2,6.775776744E-1
9.017653750E-1,2.372044837E-3,-9.438167326E-3,9.931976795E-1
9.117503750E-1,5.013101734E-3,1.221439801E-2,1.264984488E0
9.217363750E-1,-1.823325874E-3,5.251512304E-2,1.535209179E0
9.317213750E-1,4.775987007E-3,-5.396232009E-2,1.893727303E0
9.417073750E-1,5.513388664E-3,-7.265800983E-2,2.384387255E0
9.516933750E-1,3.080324968E-3,-3.058086708E-2,2.840148211E0
9.616783750E-1,9.366144426E-3,9.934648871E-2,3.114795446E0
