"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.810958347E-3,1.345252533E0,4.266128540E-2,9.743687897E0
1.179695834E-2,1.377884674E0,3.712280273E-2,9.709558868E0
2.178195835E-2,1.378034363E0,3.906875610E-2,9.761351166E0
3.176795834E-2,1.367705841E0,5.418731689E-2,9.751471710E0
4.175395833E-2,1.364861755E0,-2.544708252E-2,9.741442566E0
5.173895834E-2,1.520538025E0,-4.390370178E-1,9.728569336E0
6.172495833E-2,1.444945221E0,-8.384065247E-1,9.708061981E0
7.170995834E-2,1.026415558E0,-1.242266693E0,9.821825409E0
8.169595833E-2,8.723858643E-1,-1.289119263E0,9.805359650E0
9.168195835E-2,6.996450806E-1,-1.053209839E0,9.867630157E0
1.016669583E-1,7.180567932E-1,-9.184899902E-1,9.802216187E0
1.116529584E-1,1.001267853E0,-8.261320496E-1,9.817334747E0
1.216379583E-1,9.566606140E-1,-1.241218872E0,9.772727509E0
1.316239583E-1,1.090632019E0,-1.529369659E0,9.919422455E0
1.416099583E-1,1.829645233E0,-1.349593506E0,9.599537659E0
1.515949583E-1,1.982178040E0,-1.306333466E0,9.320966949E0
1.615809583E-1,1.984722748E0,-9.101074219E-1,1.013482452E1
1.715659583E-1,1.909728699E0,-4.659809875E-1,9.436376953E0
1.815519583E-1,1.404379578E0,-8.506809998E-1,9.678573303E0
1.915379583E-1,1.045126648E0,-1.099613342E0,9.846973114E0
2.015229583E-1,8.717871094E-1,-1.094374237E0,9.812993774E0
2.115089583E-1,4.333488464E-1,-1.255139923E0,9.787995758E0
2.214939584E-1,6.583309937E-1,-1.580712891E0,9.912387085E0
2.314799583E-1,1.055754547E0,-2.410138092E0,9.578431549E0
2.414659583E-1,1.566941528E0,-2.612966309E0,9.284592590E0
2.514509583E-1,1.961371307E0,-2.323468323E0,9.671537933E0
2.614369583E-1,1.964065704E0,-1.772314453E0,9.808353424E0
2.714219583E-1,1.905088348E0,-1.404678955E0,9.952353973E0
2.814079583E-1,1.816622314E0,-1.062939606E0,9.601034546E0
2.913939584E-1,1.614542542E0,-5.141807556E-1,9.701176300E0
3.013789583E-1,1.456471252E0,2.791694641E-1,9.645641785E0
3.113649583E-1,1.365610199E0,9.885443115E-1,9.981243896E0
3.213509583E-1,1.305435333E0,1.327738953E0,9.786199493E0
3.313359583E-1,1.071022797E0,1.164129181E0,9.690548401E0
3.413219583E-1,1.146615601E0,9.800120544E-1,9.803563385E0
3.513069583E-1,9.741741943E-1,4.836442566E-1,9.686057739E0
3.612929583E-1,-1.438508606E-1,-2.501298523E-1,9.913135529E0
3.712789583E-1,-2.553090820E0,-1.708846436E0,9.832004242E0
3.812639583E-1,-2.461481323E0,-1.890269165E0,1.031325348E1
3.912499583E-1,-2.143243103E0,-3.135679321E0,1.001013382E1
4.012349583E-1,-2.089055786E0,-4.113895111E0,1.006267456E1
4.112209583E-1,-1.783391418E0,-4.193828888E0,1.014575180E1
4.212069583E-1,-5.783972168E-1,-3.277284851E0,9.693841553E0
4.311919583E-1,-5.852828979E-2,-2.245929565E0,9.195827179E0
4.411779583E-1,2.337089996E0,-3.861968994E-1,1.924368256E1
4.511629583E-1,1.574725342E0,1.975142670E0,8.156239014E0
4.611489583E-1,-5.134323120E-2,-1.484912109E-1,-1.956431580E0
4.711349584E-1,2.474055176E0,8.069718933E-1,1.610276413E1
4.811199583E-1,1.630708923E0,5.821394348E-1,7.271428986E0
4.911059584E-1,2.542013855E0,2.209405518E-1,1.113070358E1
5.010909583E-1,2.461481323E0,1.267863464E-1,9.447004852E0
5.110769583E-1,2.772085419E0,-3.263214111E-2,9.743388519E0
5.210629583E-1,2.662962341E0,1.576222229E-1,1.036744080E1
5.310479583E-1,2.526146851E0,6.068380737E-1,9.544751587E0
5.410339583E-1,2.409838715E0,1.220112762E0,8.956624603E0
5.510189583E-1,2.157912598E0,1.733096008E0,1.017104919E1
5.610049583E-1,2.362686768E0,2.389930115E0,1.009036697E1
5.709909583E-1,2.250869293E0,2.237247620E0,9.501641235E0
5.809759583E-1,2.064806213E0,6.734495544E-1,9.740095367E0
5.909619583E-1,2.142045593E0,3.938310242E-1,1.011611343E1
6.009469584E-1,2.132166138E0,1.440005493E-1,9.627230072E0
6.109329583E-1,2.215393066E0,4.156855774E-1,9.690698090E0
6.209189583E-1,2.465672607E0,8.765771484E-1,1.002091141E1
6.309039583E-1,2.706671448E0,6.111790466E-1,1.022823029E1
6.408899583E-1,3.691772919E0,7.102729797E-1,9.894574127E0
6.508749583E-1,3.760480042E0,1.280437317E0,9.132359161E0
6.608609583E-1,2.417472839E0,1.273851013E0,9.674531708E0
6.708469584E-1,1.626367950E0,1.084494781E0,9.101223907E0
6.808319583E-1,6.548881531E-1,1.576222229E-1,1.117770584E1
6.908179583E-1,-1.392105103E-2,1.019380188E-1,1.027972321E1
7.008029583E-1,-2.983296204E-1,9.984237671E-2,8.969797211E0
7.107889583E-1,-1.011895752E-1,1.862127686E-1,9.471104736E0
7.207749583E-1,1.945953369E-1,1.646575928E-1,1.051428543E1
7.307599583E-1,-3.158432007E-2,1.001417542E-1,9.866133270E0
7.407459583E-1,-1.886077881E-1,1.360670471E-1,9.350156250E0
7.507309583E-1,1.062789917E-2,1.463955688E-1,9.983189850E0
7.607169583E-1,1.886077881E-2,1.372645569E-1,1.007614655E1
7.707029583E-1,-9.056167603E-2,1.375639343E-1,9.583970032E0
7.806879584E-1,-3.457809448E-2,1.369651794E-1,9.829010468E0
7.906739583E-1,8.532257080E-3,1.393601990E-1,9.983638916E0
8.006599583E-1,-5.718109131E-2,1.504371643E-1,9.745484161E0
8.106463750E-1,-3.023712158E-2,1.422042847E-1,9.807006226E0
8.206323750E-1,7.484436035E-4,1.413061523E-1,9.909842377E0
8.306173750E-1,-2.829116821E-2,1.493893433E-1,9.799521790E0
8.406033750E-1,-3.966751099E-2,1.276844788E-1,9.810898132E0
8.505883750E-1,-1.721420288E-2,1.508862305E-1,9.862989807E0
8.605743750E-1,5.987548828E-4,1.565744019E-1,9.928852844E0
8.705603750E-1,8.681945801E-2,1.616638184E-1,1.021999741E1
8.805453750E-1,-2.142045593E-1,-6.646179199E-2,9.453441467E0
8.905313750E-1,-5.294490051E-1,-1.066232758E0,9.529183960E0
9.005173750E-1,-3.424877930E-1,-1.012344818E0,1.005054977E1
9.105023750E-1,-3.652404785E-1,-7.882608032E-1,9.735455017E0
9.204883750E-1,-2.668949890E-1,-7.929011536E-1,9.948162689E0
9.304733750E-1,-2.701881409E-1,-1.314566345E0,9.875863037E0
9.404593750E-1,-2.110610962E-1,-1.824855194E0,9.494755554E0
