Mean Gyro_X,Std Dev Gyro_X,Min Gyro_X,Max Gyro_X,Mean Gyro_Y,Std Dev Gyro_Y,Min Gyro_Y,Max Gyro_Y,Mean Gyro_Z,Std Dev Gyro_Z,Min Gyro_Z,Max Gyro_Z
-0.015155323310723055,0.3924504567608286,-1.941900304,1.5866161122149998,-0.07701542017207799,0.5401345432638051,-4.5625935971,0.8427872395139999,0.08954606861472358,0.5353995506699291,-0.7180769186414999,3.8122988343
