Mean Acc_X,Std Dev Acc_X,Min Acc_X,Max Acc_X,Mean Acc_Y,Std Dev Acc_Y,Min Acc_Y,Max Acc_Y,Mean Acc_Z,Std Dev Acc_Z,Min Acc_Z,Max Acc_Z
0.09673777095406157,1.731022906883031,-6.681767692549999,6.63284941855,-1.1907781673500766,1.2630668988827667,-6.019686996499999,2.3838302993650005,9.862752506845704,1.5947221504010824,3.2296613846145,14.4008557655
