"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.482479167E-2,1.709445190E-1,3.127596130E0,9.083710327E0
2.475679167E-2,-7.993377686E-2,3.198099518E0,9.042695618E0
3.468879167E-2,-3.740721130E-1,3.289709015E0,9.317524109E0
4.462079167E-2,-5.704637146E-1,3.320844269E0,9.440418549E0
5.455279167E-2,-6.872209167E-1,3.309318237E0,9.310788116E0
6.448479167E-2,-7.104226685E-1,3.260819092E0,9.246272278E0
7.441679167E-2,-6.295907593E-1,3.209475861E0,9.244625702E0
8.434979167E-2,-4.108955383E-1,3.144211578E0,9.312285004E0
9.428179167E-2,-2.038760376E-1,3.073259125E0,9.400900726E0
1.042137917E-1,-1.040336609E-1,2.989283752E0,9.310189362E0
1.141457917E-1,-1.501377869E-1,2.941832428E0,9.131161652E0
1.240777917E-1,-2.833607483E-1,2.950364685E0,9.044342194E0
1.340097917E-1,-4.703219604E-1,2.990780640E0,9.234746246E0
1.439417917E-1,-4.881349182E-1,3.036884766E0,9.486223297E0
1.538747917E-1,-3.748205566E-1,3.026107178E0,9.505682831E0
1.638067917E-1,-2.221380615E-1,3.045267334E0,9.305399323E0
1.737387917E-1,-1.395098877E-1,3.057841187E0,9.118288422E0
1.836707917E-1,-1.514849854E-1,3.052602081E0,9.035211182E0
1.936027917E-1,-1.308279419E-1,3.048410797E0,8.967402191E0
2.035347917E-1,-1.838177490E-1,3.060086517E0,8.975784760E0
2.134667917E-1,-2.959346008E-1,3.047213287E0,9.098230133E0
2.233997917E-1,-4.070036316E-1,3.083437958E0,9.275461578E0
2.333317917E-1,-4.308041382E-1,3.116968231E0,9.499395905E0
2.432637917E-1,-3.080593872E-1,3.127895508E0,9.563462677E0
2.531957917E-1,-1.300794983E-1,3.104394379E0,9.330696716E0
2.631277917E-1,-8.861572266E-2,3.088826752E0,9.040450287E0
2.730597917E-1,-1.923500061E-1,3.098406830E0,9.044192505E0
2.829917917E-1,-3.384461975E-1,3.077600098E0,9.186247101E0
2.929247917E-1,-4.079017639E-1,3.056044922E0,9.325906677E0
3.028567917E-1,-3.670367432E-1,3.032843170E0,9.341923370E0
3.127887917E-1,-3.135978699E-1,3.026256866E0,9.287286987E0
3.227207917E-1,-2.944377136E-1,3.084934845E0,9.291627960E0
3.326527917E-1,-2.986289978E-1,3.139122162E0,9.295370178E0
3.425847917E-1,-3.124003601E-1,3.173999634E0,9.291478271E0
3.525167917E-1,-3.617976379E-1,3.154091034E0,9.378447418E0
3.624497917E-1,-4.749623108E-1,3.094514923E0,9.456884308E0
3.723817917E-1,-5.795947266E-1,3.041076050E0,9.477391663E0
3.823137917E-1,-5.743556213E-1,3.038681030E0,9.444011078E0
3.922457917E-1,-4.559518433E-1,3.054098969E0,9.296867065E0
4.021777917E-1,-3.248245239E-1,3.074157257E0,9.173074493E0
4.121096250E-1,-2.613565063E-1,3.122656403E0,9.244625702E0
4.220416250E-1,-3.052153015E-1,3.107388153E0,9.395511932E0
4.319746250E-1,-4.534071350E-1,3.054248657E0,9.407936096E0
4.419066250E-1,-5.761518860E-1,3.064427490E0,9.346563721E0
4.518386250E-1,-5.929170227E-1,3.126997375E0,9.243877258E0
4.617706250E-1,-5.054988098E-1,3.210673370E0,9.185049591E0
4.717026250E-1,-3.625460815E-1,3.301833801E0,9.204060059E0
4.816346250E-1,-1.586700439E-1,3.349285126E0,9.201365662E0
4.915666250E-1,2.993774414E-4,3.378175049E0,9.132658539E0
5.014996250E-1,7.185058594E-2,3.385060730E0,9.182055817E0
5.114316250E-1,-3.397933960E-2,3.325933685E0,9.391919403E0
5.213636250E-1,-2.098635864E-1,3.270249481E0,9.502689056E0
