"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.701291667E-3,9.654662572E-3,-4.220984131E-2,-8.645623922E-2
1.363529167E-2,5.032192916E-2,1.695015095E-2,-1.109482646E-1
2.356829167E-2,8.340787888E-2,5.957245082E-2,-1.198805794E-1
3.350129167E-2,8.977469802E-2,8.093712479E-2,-1.098875999E-1
4.343429167E-2,8.911504596E-2,7.945510000E-2,-9.203121811E-2
5.336829167E-2,8.501218259E-2,7.064536214E-2,-7.286391407E-2
6.330129167E-2,9.085878730E-2,8.458030224E-2,-5.263392255E-2
7.323429167E-2,8.811892569E-2,9.304995835E-2,-3.502590209E-2
8.316829167E-2,8.360892534E-2,7.927918434E-2,-9.332885966E-3
9.310129167E-2,6.629092246E-2,5.827642977E-2,2.078027464E-2
1.030342917E-1,4.194469005E-2,6.393470615E-2,3.723613545E-2
1.129672917E-1,2.894446999E-2,7.457429916E-2,4.528474063E-2
1.229012917E-1,2.698487602E-2,7.629615068E-2,4.854923114E-2
1.328342917E-1,2.908664383E-2,7.090724260E-2,4.837213084E-2
1.427672917E-1,3.025058657E-2,6.795021892E-2,4.277691245E-2
1.527002917E-1,3.685522825E-2,5.853274465E-2,3.831638396E-2
1.626342917E-1,4.892745614E-2,6.198224425E-2,3.403485566E-2
1.725672917E-1,6.285818666E-2,6.823401898E-2,3.559280559E-2
1.825002917E-1,5.908700824E-2,6.780532002E-2,3.675347939E-2
1.924342917E-1,5.259155855E-2,5.896628648E-2,3.301626444E-2
2.023672917E-1,4.450673610E-2,5.461654812E-2,2.473703027E-2
2.123002917E-1,3.024657257E-2,6.026510894E-2,1.191151328E-2
2.222332917E-1,1.957661472E-2,6.545192748E-2,-1.147972886E-3
2.321672917E-1,2.325683832E-2,7.129277289E-2,-9.718025103E-3
2.421002917E-1,3.541611508E-2,8.255467564E-2,-1.833569631E-2
2.520332917E-1,5.968124047E-2,8.343990892E-2,-3.822205216E-2
2.619672917E-1,7.294669747E-2,6.987024099E-2,-6.493702531E-2
2.719002917E-1,8.325445652E-2,4.935057834E-2,-7.386501133E-2
2.818332917E-1,8.523595333E-2,4.419213906E-2,-7.693798840E-2
2.917662917E-1,7.227195054E-2,5.293236673E-2,-7.614064217E-2
3.017002917E-1,4.095165804E-2,6.546725333E-2,-8.793359250E-2
3.116332917E-1,1.529236976E-2,5.758935958E-2,-8.534793556E-2
3.215662917E-1,2.516948059E-2,3.186772764E-2,-8.559443057E-2
3.314992917E-1,5.276462436E-2,3.323366120E-2,-1.159605905E-1
3.414332917E-1,8.794336766E-2,5.578150973E-2,-1.511867642E-1
3.513662917E-1,9.727001935E-2,8.546217531E-2,-1.712385118E-1
3.612992917E-1,7.974694669E-2,1.084650159E-1,-1.687981188E-1
3.712332917E-1,4.766757786E-2,1.286464483E-1,-1.488523781E-1
3.811662917E-1,1.677413099E-2,1.381457001E-1,-1.300662905E-1
3.910992917E-1,1.690196246E-2,1.289021373E-1,-1.110931262E-1
4.010322917E-1,3.004841320E-2,1.269764751E-1,-9.279960394E-2
4.109662917E-1,4.496956989E-2,1.464601606E-1,-7.388370484E-2
4.208992917E-1,6.230211630E-2,1.644367278E-1,-6.330634654E-2
4.308322917E-1,6.959278882E-2,1.508063972E-1,-6.127941236E-2
4.407662917E-1,6.141844019E-2,1.284455508E-1,-7.695426047E-2
4.506992917E-1,5.381219089E-2,1.250082105E-1,-8.731368929E-2
4.606322917E-1,3.420130536E-2,1.177806482E-1,-8.170101047E-2
4.705652917E-1,1.397140138E-2,1.178932935E-1,-7.023716718E-2
4.804992917E-1,1.527985092E-2,1.325299740E-1,-2.608315833E-2
4.904322917E-1,2.996771783E-2,1.016868353E-1,5.369902030E-2
5.003652917E-1,4.258254170E-2,6.372092664E-2,1.138028204E-1
5.102982917E-1,5.173156410E-2,7.657254487E-2,1.307437122E-1
5.202322917E-1,6.521553546E-2,9.993737191E-2,1.204675734E-1
5.301652917E-1,7.595472783E-2,9.078435600E-2,1.038148329E-1
5.400982917E-1,6.865166873E-2,6.480055302E-2,9.233998507E-2
5.500322917E-1,4.476737231E-2,4.716322944E-2,8.634707332E-2
5.599652917E-1,1.168726943E-2,3.026140667E-2,7.494134456E-2
5.698982917E-1,-1.560001168E-2,2.704696916E-2,6.261304021E-2
5.798312917E-1,-2.170590125E-2,9.424080141E-3,6.953723729E-2
5.897652917E-1,-4.193753935E-3,-9.622581303E-3,6.953351200E-2
5.996982917E-1,1.188112516E-2,-1.409915648E-2,4.654150829E-2
6.096312917E-1,1.091413107E-2,-2.805598639E-2,1.229778584E-2
6.195652917E-1,-1.515068579E-4,-4.298443347E-2,-1.725354791E-2
6.294982917E-1,-3.669993207E-2,-3.366443515E-2,-4.174717143E-2
6.394316667E-1,-7.920340449E-2,-1.906888559E-2,-5.005554110E-2
6.493646667E-1,-7.841324806E-2,-2.106652223E-2,-4.329856858E-2
6.592986667E-1,-4.041522369E-2,-1.608972624E-2,-2.541223355E-2
6.692316667E-1,4.916836973E-3,-1.932894462E-3,-7.151470520E-3
6.791646667E-1,2.066048235E-2,6.315123755E-4,4.983760882E-4
6.890976667E-1,4.675657023E-3,-1.335434429E-2,-6.590336561E-4
6.990316667E-1,-1.736656949E-2,-1.275820937E-2,-1.680366322E-2
7.089646667E-1,-3.888650984E-2,-1.143168844E-2,-3.672996908E-2
7.188976667E-1,-3.757049888E-2,-1.378466282E-2,-5.016461760E-2
7.288316667E-1,-2.205119282E-2,-1.940366626E-2,-5.233962089E-2
7.387646667E-1,-4.974389449E-3,-2.263144217E-2,-4.635718837E-2
7.486976667E-1,4.736028612E-3,-2.722086757E-2,-3.715410456E-2
7.586306667E-1,-2.285661874E-3,-3.452085704E-2,-2.311445028E-2
7.685646667E-1,-1.060431171E-2,-3.763915226E-2,-1.704803482E-2
7.784976667E-1,-9.482528083E-3,-3.725916520E-2,-9.915529750E-3
7.884306667E-1,-7.209520321E-3,-4.613175243E-2,-9.567189030E-3
7.983636667E-1,-2.324297791E-3,-4.493735358E-2,-1.901048468E-3
8.082976667E-1,-8.724257350E-5,-4.455066472E-2,3.692388535E-3
8.182306667E-1,8.825566620E-4,-4.385484755E-2,1.427119691E-2
8.281636667E-1,4.758520983E-3,-4.679178074E-2,2.143936232E-2
8.380976667E-1,1.134118065E-2,-4.690809175E-2,2.738466859E-2
8.480306667E-1,2.897583321E-2,-4.567957669E-2,2.279977128E-2
8.579636667E-1,2.727614343E-2,-4.722783715E-2,1.718752272E-2
8.678966667E-1,1.638647728E-2,-4.055928439E-2,4.420062993E-3
8.778306667E-1,6.664260291E-3,-3.748469055E-2,-3.545479849E-3
8.877636667E-1,3.144094255E-3,-4.228530452E-2,-8.664608002E-3
8.976966667E-1,4.272270016E-3,-3.626926988E-2,-9.456612170E-3
9.076296667E-1,8.572742343E-3,-3.165108338E-2,-1.052933279E-2
9.175636667E-1,4.053194076E-3,-2.573349141E-2,-7.713123225E-3
9.274966667E-1,-3.555190749E-3,-1.766943932E-2,-8.032968268E-3
9.374296667E-1,-1.448517200E-2,-1.271387935E-2,-5.992904305E-3
9.473636667E-1,-3.029050119E-2,-9.445913136E-3,-3.277278971E-3
9.572966667E-1,-5.193001777E-2,-9.400373325E-3,2.331338357E-3
9.672296667E-1,-9.002307802E-2,1.230905764E-4,1.135705784E-2
9.771626667E-1,-1.299149394E-1,2.356210537E-2,1.980641298E-2
9.870966667E-1,-1.742501706E-1,4.168012366E-2,2.873173170E-2
9.970296667E-1,-2.270270437E-1,4.745797068E-2,3.489911929E-2
1.006962667E0,-2.763000727E-1,4.537058622E-2,3.818253055E-2
1.016896667E0,-3.171996772E-1,5.779200792E-2,4.918143898E-2
1.026829667E0,-3.483456075E-1,6.940099597E-2,5.474611372E-2
1.036762667E0,-3.760212064E-1,8.402132988E-2,7.229472697E-2
1.046695667E0,-4.200177193E-1,1.096555889E-1,7.947487384E-2
1.056629667E0,-4.650455415E-1,1.336421520E-1,8.394637704E-2
1.066562667E0,-5.156139135E-1,1.621890962E-1,7.804188132E-2
1.076495667E0,-5.592048168E-1,2.094258517E-1,6.035823002E-2
1.086428667E0,-5.899169445E-1,2.432615906E-1,3.427762911E-2
1.096362667E0,-5.844297409E-1,2.624722421E-1,4.561007023E-3
1.106295667E0,-5.497348905E-1,2.645135522E-1,-2.098057047E-2
1.116228667E0,-5.182802081E-1,2.671133280E-1,-4.546138644E-2
1.126162667E0,-5.183340311E-1,3.036803901E-1,-6.248271465E-2
1.136095667E0,-5.541559458E-1,3.321599066E-1,-7.230525464E-2
1.146028667E0,-6.102290750E-1,3.582974970E-1,-6.792994589E-2
1.155961667E0,-6.428606510E-1,3.793085814E-1,-4.880800471E-2
