Mean Acc_X,Std Dev Acc_X,Min Acc_X,Max Acc_X,Mean Acc_Y,Std Dev Acc_Y,Min Acc_Y,Max Acc_Y,Mean Acc_Z,Std Dev Acc_Z,Min Acc_Z,Max Acc_Z
-4.29643133982779,4.077462986099452,-10.082994804799998,12.3769145735,3.493951171972365,3.270465482150417,-1.9490070190324995,11.475496581700002,6.104517593204822,2.8495057574712197,-6.232851219165,11.0530824966
