"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
-2.016958333E-3,9.761201477E-1,2.426454163E0,9.684111786E0
7.916041668E-3,8.762777710E-1,2.403551788E0,9.679770813E0
1.784904167E-2,7.788304138E-1,2.361938324E0,9.523196411E0
2.778204167E-2,7.924520874E-1,2.357297974E0,9.388326874E0
3.771504167E-2,8.125103760E-1,2.391876068E0,9.320966949E0
4.764904167E-2,7.683522034E-1,2.399210815E0,9.252559204E0
5.758204167E-2,7.197033691E-1,2.463726654E0,9.306746521E0
6.751504167E-2,6.330335999E-1,2.533032532E0,9.353150024E0
7.744804167E-2,5.074447632E-1,2.546055450E0,9.385333099E0
8.738104167E-2,4.852908325E-1,2.559677124E0,9.432934113E0
9.731404167E-2,5.215155029E-1,2.566113739E0,9.490115204E0
1.072480417E-1,6.487509155E-1,2.531086578E0,9.498348083E0
1.171810417E-1,8.327183533E-1,2.520907745E0,9.491013336E0
1.271140417E-1,9.589059448E-1,2.452649689E0,9.384285278E0
1.370470417E-1,9.692344666E-1,2.405647430E0,9.265881500E0
1.469800417E-1,9.665400696E-1,2.397264862E0,9.234147491E0
1.569130417E-1,8.663983154E-1,2.402054901E0,9.261390839E0
1.668470417E-1,8.394543457E-1,2.400258636E0,9.351802826E0
1.767800417E-1,9.608518982E-1,2.325114899E0,9.495653687E0
1.867130417E-1,1.027164001E0,2.531835022E0,9.326206055E0
1.966460417E-1,9.627978516E-1,2.608775024E0,9.210047607E0
2.065790417E-1,5.155279541E-1,2.425256653E0,8.218210144E0
2.165120417E-1,4.435276794E-1,2.342778168E0,9.013356628E0
2.264450417E-1,7.830216980E-1,2.369123383E0,1.034184402E1
2.363790417E-1,9.918374634E-1,2.433639221E0,1.004381378E1
2.463120417E-1,1.078956299E0,2.516267395E0,9.545949097E0
2.562450417E-1,1.037193146E0,2.468367004E0,9.258696442E0
2.661780417E-1,1.024768982E0,2.430795135E0,9.106463013E0
2.761110417E-1,1.037941589E0,2.404000854E0,9.151219940E0
2.860440417E-1,9.322613525E-1,2.383643188E0,9.314380646E0
2.959780417E-1,8.128097534E-1,2.394271088E0,9.425150299E0
3.059110417E-1,8.274792480E-1,2.404300232E0,9.506431274E0
3.158440417E-1,8.147557068E-1,2.415975952E0,9.572444000E0
3.257770417E-1,7.782316589E-1,2.386038208E0,9.637708282E0
3.357100417E-1,7.521858215E-1,2.378404083E0,9.631121979E0
3.456430417E-1,7.711962891E-1,2.386936340E0,9.449848938E0
3.555770417E-1,8.419990540E-1,2.399809570E0,9.244775391E0
3.655100417E-1,9.532177734E-1,2.408192139E0,9.131161652E0
3.754430417E-1,1.034049683E0,2.436183929E0,9.103768616E0
3.853760417E-1,1.068627777E0,2.470762024E0,9.269474030E0
3.953090417E-1,1.013093262E0,2.509381714E0,9.457333374E0
4.052420417E-1,9.093589783E-1,2.502196655E0,9.430988159E0
4.151760417E-1,8.144563293E-1,2.495011597E0,9.299262085E0
4.251090417E-1,7.557783508E-1,2.465223541E0,9.222172394E0
4.350420417E-1,7.235952759E-1,2.418820038E0,9.301956482E0
4.449750417E-1,6.899153137E-1,2.405198364E0,9.458231506E0
4.549080417E-1,6.518943787E-1,2.368824005E0,9.445507965E0
4.648410417E-1,6.614744568E-1,2.325863342E0,9.420809326E0
4.747750417E-1,7.255412292E-1,2.283950500E0,9.456435242E0
4.847080417E-1,7.890092468E-1,2.288890228E0,9.476493530E0
4.946410417E-1,7.955955505E-1,2.295326843E0,9.514215088E0
5.045740417E-1,7.650590515E-1,2.309846649E0,9.503886566E0
5.145070417E-1,7.390132141E-1,2.317480774E0,9.444460144E0
5.244400417E-1,7.634124756E-1,2.329755249E0,9.394613800E0
5.343730417E-1,5.779481506E-1,2.277962952E0,9.380243683E0
5.443070417E-1,6.264472961E-1,2.324216766E0,9.422904968E0
5.542400417E-1,6.971003723E-1,2.350262604E0,9.472601624E0
5.641730417E-1,7.098239136E-1,2.395318909E0,9.486822052E0
5.741060417E-1,6.824308777E-1,2.444865875E0,9.425299988E0
5.840390417E-1,6.730004883E-1,2.472558289E0,9.398356018E0
5.939720417E-1,6.762936401E-1,2.472258911E0,9.412726135E0
6.039060417E-1,7.490423584E-1,2.463427277E0,9.464518433E0
6.138390417E-1,7.307803345E-1,2.393372955E0,9.507329407E0
6.237720417E-1,5.029541016E-1,2.272574158E0,9.459279327E0
6.337050417E-1,4.806504822E-1,2.225571899E0,9.354048157E0
6.436380417E-1,5.550457764E-1,2.199526062E0,9.285490723E0
6.535710417E-1,5.736071777E-1,2.229314117E0,9.189839630E0
6.635050417E-1,6.021977234E-1,2.307601318E0,9.112151184E0
6.734380417E-1,6.388714600E-1,2.432292023E0,9.067843323E0
6.833710417E-1,6.589297485E-1,2.561024323E0,8.984167328E0
6.933040417E-1,6.409671021E-1,2.652334442E0,8.918753357E0
7.032370417E-1,6.388714600E-1,2.717898102E0,8.784632263E0
7.131700417E-1,6.466552734E-1,2.773731995E0,8.594826965E0
7.231040417E-1,6.397695923E-1,2.831362152E0,8.368946686E0
7.330370417E-1,6.590794373E-1,2.917582855E0,8.200546875E0
7.429700417E-1,6.731501770E-1,3.024909668E0,8.090226288E0
7.529030417E-1,7.408094788E-1,3.148103485E0,7.929011536E0
7.628360417E-1,7.798782349E-1,3.314108276E0,7.751331024E0
7.727690417E-1,8.414002991E-1,3.459156647E0,7.558531952E0
7.827030417E-1,8.596623230E-1,3.571572876E0,7.425458679E0
7.926360417E-1,8.291258240E-1,3.619173889E0,7.392976227E0
8.025690417E-1,7.566764832E-1,3.650758209E0,7.435637512E0
8.125020417E-1,6.649172974E-1,3.606150970E0,7.496261444E0
8.224350417E-1,5.638774109E-1,3.528612213E0,7.503895569E0
8.323680417E-1,4.308041382E-1,3.422632599E0,7.492519226E0
8.423010417E-1,4.032614136E-1,3.278332672E0,7.515571289E0
8.522350417E-1,3.968247986E-1,3.138822784E0,7.709118805E0
8.621680417E-1,4.761598206E-1,3.032693481E0,7.874973907E0
8.721010417E-1,6.242019653E-1,2.880010986E0,7.934999084E0
8.820340417E-1,8.652008057E-1,2.731968842E0,7.941435699E0
8.919670417E-1,1.100212097E0,2.609822845E0,7.978408813E0
9.019000417E-1,1.274150391E0,2.536175995E0,8.132588196E0
9.118340417E-1,1.330433350E0,2.510728912E0,8.337362366E0
9.217670417E-1,1.247056732E0,2.486030273E0,8.607999573E0
9.317000417E-1,9.529183960E-1,2.374362488E0,8.929530945E0
9.416330417E-1,7.072792053E-1,2.213896179E0,9.116342468E0
9.515660417E-1,5.272036743E-1,2.053729248E0,9.150621185E0
9.614990417E-1,3.914360046E-1,1.904489594E0,9.126820679E0
9.714330417E-1,3.025209045E-1,1.682800598E0,9.088051300E0
9.813660417E-1,1.966909790E-1,1.427731018E0,8.932225342E0
9.912990417E-1,1.779798889E-1,1.315763855E0,8.768316193E0
1.001232042E0,2.276765442E-1,1.258133698E0,8.760831757E0
1.011165042E0,2.697390747E-1,1.187929688E0,8.746761017E0
1.021098042E0,2.647993469E-1,1.228495331E0,8.617130585E0
1.031032042E0,1.615141296E-1,1.261726227E0,8.619974670E0
1.040965042E0,1.374142456E-1,1.169517975E0,8.806187439E0
1.050898042E0,2.624043274E-1,1.131347351E0,8.979077911E0
1.060831042E0,3.451821899E-1,1.136736145E0,9.080417175E0
1.070764042E0,3.052153015E-1,1.019829254E0,9.184600525E0
1.080697042E0,1.704954529E-1,8.174501038E-1,9.365424500E0
1.090631042E0,5.957611084E-2,5.761518860E-1,9.657167816E0
1.100564042E0,1.306782532E-1,2.615061951E-1,9.840237122E0
1.110497042E0,3.240760803E-1,-7.948471069E-2,9.671388245E0
1.120430042E0,3.864962769E-1,-3.272195435E-1,9.374405823E0
1.130363042E0,2.574645996E-1,-6.222560120E-1,9.165590057E0
1.140296042E0,2.035766602E-1,-8.523275757E-1,8.954379272E0
1.150229042E0,2.122586060E-1,-9.539662170E-1,8.711135101E0
1.160163042E0,5.731581116E-1,-1.042581940E0,8.611292725E0
1.170096042E0,1.038690033E0,-1.031954041E0,8.924441528E0
1.180029042E0,1.121018829E0,-1.047222290E0,9.509275360E0
