"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
6.672041669E-3,3.557089716E-2,-5.629203096E-2,-8.367136866E-2
1.660604167E-2,3.542895243E-2,-7.480472326E-2,-8.086040616E-2
2.653904167E-2,2.592003159E-2,-8.994992822E-2,-7.980301976E-2
3.647204167E-2,1.593078114E-2,-1.099462733E-1,-9.013874829E-2
4.640504167E-2,2.173509682E-3,-1.329693198E-1,-1.058612242E-1
5.633804167E-2,-5.622361787E-3,-1.378884465E-1,-1.299631149E-1
6.627104167E-2,-1.129407436E-2,-1.416154057E-1,-1.466495991E-1
7.620404167E-2,-1.270235330E-2,-1.401743591E-1,-1.565312594E-1
8.613804167E-2,-8.193341084E-3,-1.407998502E-1,-1.590520740E-1
9.607104167E-2,2.182334196E-3,-1.243180856E-1,-1.610297412E-1
1.060040417E-1,1.440542378E-2,-1.101347506E-1,-1.626583189E-1
1.159370417E-1,2.019060776E-2,-9.391130507E-2,-1.686965078E-1
1.258700417E-1,1.780751720E-2,-8.405338228E-2,-1.669273227E-1
1.358030417E-1,8.935995400E-3,-6.737267226E-2,-1.659595370E-1
1.457370417E-1,-1.835065777E-3,-4.835181311E-2,-1.547399461E-1
1.556700417E-1,-1.163842715E-2,-2.500574291E-2,-1.323374361E-1
1.656030417E-1,-5.640369840E-3,-1.777048223E-2,-1.129927486E-1
1.755360417E-1,-4.761260469E-3,2.258972265E-2,-1.008620560E-1
1.854690417E-1,-1.716067083E-2,4.222467914E-2,-8.011762798E-2
1.954020417E-1,-6.489730626E-2,1.066377852E-2,-4.351320863E-2
2.053360417E-1,-1.810878962E-1,-4.689243622E-3,3.637561202E-2
2.152690417E-1,-1.450089961E-1,8.477619290E-2,6.893089414E-2
2.252020417E-1,-5.819238350E-2,9.993997216E-2,8.129873127E-2
2.351350417E-1,-1.069703884E-2,1.000382453E-1,8.323058486E-2
2.450680417E-1,-2.564311028E-3,9.354843199E-2,8.280640841E-2
2.550010417E-1,-2.233508602E-2,8.722315729E-2,8.217497170E-2
2.649350417E-1,-4.276484251E-2,8.649516106E-2,7.539879531E-2
2.748680417E-1,-5.408514291E-2,8.238430321E-2,7.244534791E-2
2.848010417E-1,-4.999211431E-2,7.240846008E-2,7.488334924E-2
2.947340417E-1,-4.240210727E-2,6.171133742E-2,6.884010136E-2
