Mean Gyro_X,Std Dev Gyro_X,Min Gyro_X,Max Gyro_X,Mean Gyro_Y,Std Dev Gyro_Y,Min Gyro_Y,Max Gyro_Y,Mean Gyro_Z,Std Dev Gyro_Z,Min Gyro_Z,Max Gyro_Z
-0.02353819951375792,0.5416788654618291,-2.74749014975,4.191017234249999,-0.04331892129371124,0.7148752522586032,-4.549280798449999,3.6703250289500007,0.04679140425635652,0.579978015769,-1.7809616565349995,4.47194241438
