Mean Gyro_X,Std Dev Gyro_X,Min Gyro_X,Max Gyro_X,Mean Gyro_Y,Std Dev Gyro_Y,Min Gyro_Y,Max Gyro_Y,Mean Gyro_Z,Std Dev Gyro_Z,Min Gyro_Z,Max Gyro_Z
0.04995923888098198,0.4987290611137138,-0.97576999107,2.818090240585,-0.07664628407213911,1.0802685407576569,-6.59592323295,5.60383846755,-0.08866387341400754,0.6316310134653459,-4.2082927226,2.3265524506000004
