Timestamps,Gyro_X,Gyro_Y,Gyro_Z,Label,Set_Time
1.717754743094006e+18,0.1871842758735,-0.1769564473175,-0.39459445738,1,20200000000.0
1.717754743294006e+18,0.7383928158930001,0.6831790134314999,-1.545447060465,1,20200000000.0
1.717754743494006e+18,1.3931147336799998,0.6008362464700001,-1.3402320899120004,1,20200000000.0
1.717754743694006e+18,0.4356248954629501,0.391370265165,0.788093894665,1,20200000000.0
1.717754743894006e+18,0.2583488118665,0.7716269787739999,0.5725550193100001,1,20200000000.0
1.717754744094006e+18,1.58826115124,2.00824782245,0.369288882698,1,20200000000.0
1.717754744294006e+18,-0.05783234687356,1.038424009085,0.8123846024300001,1,20200000000.0
1.717754744494006e+18,-0.0535085488407,1.05754728019,0.5033019111345,1,20200000000.0
1.717754744694006e+18,0.57897515744,0.72729926631,-0.1935159720539999,1,20200000000.0
1.717754744894006e+18,0.5489470928949999,0.15156923430115,-0.08233466185,1,20200000000.0
1.717754745094006e+18,0.3233198320429999,0.950343821162,0.75347656384,1,20200000000.0
1.717754745294006e+18,-0.366979172292,3.0454745174,3.2758806943000005,1,20200000000.0
1.717754745494006e+18,-3.4747251034499995,1.626811605635,-0.1068927108799999,1,20200000000.0
1.717754745694006e+18,-2.2744021833000003,0.4636587996050001,-2.64569557315,1,20200000000.0
1.717754745894006e+18,0.4838369486299999,-0.4493553117049999,-2.13656247865,1,20200000000.0
1.717754746094006e+18,-0.255460225725,-0.9784856948934004,-0.7125712156185,1,20200000000.0
1.717754746294006e+18,0.578607049603,-0.1181501964577,-0.5600935627049999,1,20200000000.0
1.717754746494006e+18,0.1691674953778421,-0.1447239599188421,-0.4837153970132104,1,20200000000.0
1.717754746694006e+18,-0.3009419872465,0.139828659602,0.4863612741349999,1,20200000000.0
1.717754746894006e+18,-0.3777856077995,0.01832597825595,0.448470729535,1,20200000000.0
1.717754747094006e+18,-0.2437513474505,-0.0788006810565,0.298113782699,1,20200000000.0
1.717754747294006e+18,-0.21005781144,-0.05914570522485,-0.0875179496369,1,20200000000.0
1.717754747494006e+18,-0.09969994220925,-0.03349881242135,0.202359887211,1,20200000000.0
1.717754747694006e+18,-0.58014051021,0.0467598626621,0.182931912501,1,20200000000.0
1.717754747894006e+18,-0.8233076781000002,-0.01091931167745,0.0267461178127055,1,20200000000.0
1.717754748094006e+18,-0.75289623141,0.0940738884825,0.0509341474398499,1,20200000000.0
1.717754748294006e+18,-0.3740272082349999,0.022532845572955,0.04930375709675,1,20200000000.0
1.717754748494006e+18,-0.305875073375,0.0009750874755,0.09053067862757,1,20200000000.0
1.717754748694006e+18,-0.2532002568249999,0.205668707945,0.0979863137015,1,20200000000.0
1.717754748894006e+18,-0.183166770635,0.1031414942389,0.21304913126,1,20200000000.0
1.717754749094006e+18,0.0036966297776999,-0.14422125536945,0.075212190951,1,20200000000.0
1.717754749294006e+18,0.076935018733,0.1180084016204999,0.051172291022,1,20200000000.0
1.717754749494006e+18,0.03051412446971,0.005352125543735,0.0364720158976,1,20200000000.0
1.717754749694006e+18,-0.092497053926,-0.168800811469,-0.0332699498602,1,20200000000.0
1.717754749894006e+18,-0.111464812858421,-0.1166576118192105,-0.0747533644442105,1,20200000000.0
1.717754750094006e+18,-0.0660025154235,0.06663936308885,-0.05175403554205,1,20200000000.0
1.717754750294006e+18,0.07554437632295,0.277963068804,-0.11713695691325,1,20200000000.0
1.717754750494006e+18,-0.0593464996604999,-0.279435988431,-0.6099161453615,1,20200000000.0
1.717754750694006e+18,-0.364749569445,-0.11919686142635,-0.42644370272,1,20200000000.0
1.717754750894006e+18,-0.27717752810175,-0.0826595624039999,-0.444504915532,1,20200000000.0
1.717754751094006e+18,-0.5165649846150001,0.39334140155425,0.6825632874950001,1,20200000000.0
1.717754751294006e+18,-1.045680004295,-0.0511739691679999,0.0551538499124999,1,20200000000.0
1.717754751494006e+18,-0.74823633729,-0.2295986521995,-0.0209806921955,1,20200000000.0
1.717754751694006e+18,-0.16401747727985,0.0918894664268999,0.1116659003374999,1,20200000000.0
1.717754751894006e+18,0.1293392424465,0.0202145682155841,-0.02125133876765,1,20200000000.0
1.717754752094006e+18,0.4299368895600001,-0.1418046188465,-0.1278510835,1,20200000000.0
1.717754752294006e+18,0.50756383091,0.0443807681895999,0.02571170560645,1,20200000000.0
1.717754752494006e+18,-0.0234936032334999,0.0937742877724999,0.00376785239245,1,20200000000.0
1.717754752694006e+18,-0.510670562085,0.0906474166019999,0.0881543446315,1,20200000000.0
1.717754752894006e+18,-0.339832053335,-0.0192299574931,-0.08813921598255,1,20200000000.0
1.717754753094006e+18,0.1233083928462499,-0.0872323125418899,-0.17087822276795,1,20200000000.0
1.717754753294006e+18,0.4208137698600001,0.1044729448144,0.0183327753562,1,20200000000.0
1.717754753494006e+18,0.4718891225421052,0.2186915614340526,0.1838830650710526,1,20200000000.0
1.717754753694006e+18,-0.0044961068769999,-0.035933017231,-0.0201329275964,1,20200000000.0
1.717754753894006e+18,-0.571421197055,0.038816671447,0.0895633354512999,1,20200000000.0
1.717754754094006e+18,-0.472748662525,-0.2130433411385,-0.1107166917556499,1,20200000000.0
1.717754754294006e+18,0.0693738300365,0.0227098972544999,-0.02771411777395,1,20200000000.0
