"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
5.766666669E-3,-3.192356601E-2,7.908662409E-2,-9.082034975E-2
1.579266667E-2,-2.514795214E-2,9.457743168E-2,-1.011305153E-1
2.581966667E-2,-2.376017906E-2,1.174168661E-1,-1.013517231E-1
3.584566667E-2,-2.569602989E-2,1.494815946E-1,-1.007783487E-1
4.587266667E-2,-2.598818205E-2,1.708743274E-1,-9.848839045E-2
5.589866667E-2,-2.732641809E-2,1.626294553E-1,-9.033459425E-2
6.592566667E-2,-2.527578548E-2,1.317683756E-1,-8.058919013E-2
7.595166667E-2,-2.438309230E-2,9.034130722E-2,-6.402938813E-2
8.597766668E-2,-2.047153004E-2,5.115633458E-2,-5.121655017E-2
9.600466667E-2,-1.986060105E-2,1.363026537E-2,-4.402734712E-2
1.060306667E-1,-1.816647500E-2,-1.690777950E-2,-4.490244016E-2
1.160576667E-1,-1.799017377E-2,-2.214009315E-2,-5.123410374E-2
1.260836667E-1,-1.938638091E-2,-4.437143914E-3,-6.164140999E-2
1.361106667E-1,-2.090837806E-2,9.256631602E-4,-7.546880841E-2
1.461366667E-1,-1.332884282E-2,-2.132138424E-2,-9.301875532E-2
1.561636667E-1,-3.478075843E-3,-4.404746741E-2,-1.128297448E-1
1.661896667E-1,3.017195966E-3,-4.726941139E-2,-1.316183805E-1
1.762156667E-1,2.500009956E-3,-3.166861087E-2,-1.373835951E-1
1.862426667E-1,-5.293197930E-3,-2.670788951E-2,-1.292963028E-1
1.962686667E-1,-1.077105384E-2,-3.484837711E-2,-1.164028719E-1
2.062956667E-1,-1.324876957E-2,-2.813358046E-2,-1.129323542E-1
2.163216667E-1,-8.410872892E-3,-1.841650531E-2,-1.293187886E-1
2.263486667E-1,-4.619950894E-3,-1.401483454E-2,-1.449241489E-1
2.363746667E-1,-1.438006293E-3,-1.458368637E-2,-1.569203585E-1
2.464006667E-1,1.887570601E-3,-1.313507650E-2,-1.682392657E-1
2.564276667E-1,5.075205117E-4,3.495032899E-3,-1.777893603E-1
2.664536667E-1,-3.205548041E-3,1.546723023E-2,-1.893754452E-1
2.764806667E-1,-3.067330457E-3,1.883826032E-2,-1.963540018E-1
2.865066667E-1,-3.942710347E-3,5.091543309E-3,-2.020303756E-1
2.965336667E-1,-2.331929281E-4,-1.023548096E-2,-2.050543875E-1
3.065596667E-1,6.121730898E-3,-3.566025943E-2,-2.083436400E-1
3.165856667E-1,1.268296130E-2,-4.494137317E-2,-2.172665745E-1
3.266126667E-1,1.905226521E-2,-5.591146275E-2,-2.247521281E-1
3.366386667E-1,2.677090466E-2,-5.645261705E-2,-2.407864928E-1
3.466656667E-1,3.484214842E-2,-5.253378302E-2,-2.641366720E-1
3.566916667E-1,4.899391904E-2,-4.491820931E-2,-2.895230055E-1
3.667186667E-1,6.923642755E-2,-4.291214794E-2,-3.129237890E-1
3.767446667E-1,8.753553778E-2,-4.353612661E-2,-3.386235535E-1
3.867706667E-1,1.136089563E-1,-3.579213843E-2,-3.665904105E-1
3.967976667E-1,1.470396072E-1,-2.526998706E-2,-4.044696093E-1
4.068236667E-1,1.923737973E-1,-1.073482353E-2,-4.410232306E-1
4.168506667E-1,2.215165049E-1,1.129484456E-2,-4.760613739E-1
4.268766667E-1,2.304041982E-1,5.298321694E-2,-5.157368779E-1
4.369036667E-1,2.312193811E-1,1.003022641E-1,-5.527129769E-1
4.469296667E-1,2.325378209E-1,1.334540397E-1,-5.941988826E-1
4.569556667E-1,2.327806950E-1,1.413985193E-1,-6.464450359E-1
4.669826667E-1,2.332814634E-1,1.459173709E-1,-7.010663152E-1
4.770086667E-1,2.322199345E-1,1.611274779E-1,-7.548307776E-1
4.870356667E-1,2.324160337E-1,2.033681422E-1,-8.011974096E-1
4.970616667E-1,2.345601320E-1,2.454562038E-1,-8.386949897E-1
5.070886667E-1,2.404605448E-1,2.698088586E-1,-8.684709668E-1
5.171146667E-1,2.559814751E-1,2.771895230E-1,-9.009196758E-1
5.271402917E-1,2.686082125E-1,2.929239571E-1,-9.329990149E-1
5.371672917E-1,2.710833549E-1,3.107830882E-1,-9.849205613E-1
5.471932917E-1,2.590986192E-1,3.362246156E-1,-1.056262493E0
5.572202917E-1,2.400090545E-1,3.675244749E-1,-1.139201522E0
5.672462917E-1,2.157852054E-1,3.861865699E-1,-1.217893720E0
5.772732917E-1,1.988381743E-1,3.899621367E-1,-1.295583367E0
5.872992917E-1,1.813744158E-1,3.802992702E-1,-1.354780436E0
5.973252917E-1,1.629983336E-1,3.563651741E-1,-1.398693323E0
6.073522917E-1,1.361531466E-1,3.300827444E-1,-1.405369997E0
6.173782917E-1,9.776660800E-2,2.944195569E-1,-1.393467307E0
6.274052917E-1,5.984336883E-2,2.473831028E-1,-1.385579705E0
6.374312917E-1,4.268515483E-2,1.983692199E-1,-1.374899626E0
6.474582917E-1,5.755003542E-2,1.752677262E-1,-1.364410400E0
6.574842917E-1,8.808797598E-2,1.827703863E-1,-1.354434252E0
6.675112917E-1,1.076852828E-1,2.025575191E-1,-1.364038467E0
6.775372917E-1,1.143216118E-1,1.997372359E-1,-1.378302336E0
6.875632917E-1,1.059619561E-1,1.886554658E-1,-1.386261940E0
6.975902917E-1,8.561327308E-2,1.864788532E-1,-1.397749782E0
7.076162917E-1,5.588626862E-2,1.984737217E-1,-1.417235255E0
7.176432917E-1,3.220278025E-2,2.246552557E-1,-1.439841986E0
7.276692917E-1,2.356241830E-2,2.449323535E-1,-1.465564609E0
7.376962917E-1,2.235973440E-2,2.646288276E-1,-1.497928739E0
7.477222917E-1,3.811383992E-2,2.815520167E-1,-1.524152756E0
7.577482917E-1,7.318554074E-2,3.043950200E-1,-1.529681444E0
7.677752917E-1,1.157682464E-1,3.484281301E-1,-1.513108730E0
7.778012917E-1,1.477986276E-1,3.943519592E-1,-1.476692438E0
7.878282917E-1,1.556887627E-1,4.407179654E-1,-1.446645975E0
7.978542917E-1,1.454470456E-1,4.963159859E-1,-1.432614684E0
8.078812917E-1,1.270749569E-1,5.592265725E-1,-1.425151706E0
8.179072917E-1,1.055544913E-1,6.011945605E-1,-1.427864194E0
8.279332917E-1,8.928266913E-2,6.238549352E-1,-1.430987477E0
8.379602917E-1,8.477339894E-2,6.261106730E-1,-1.430214167E0
8.479862917E-1,9.332569689E-2,6.024090648E-1,-1.432418585E0
8.580132917E-1,1.094245091E-1,5.691409111E-1,-1.432064414E0
8.680392917E-1,1.242017671E-1,5.259005427E-1,-1.418607116E0
8.780662917E-1,1.342911571E-1,4.752877057E-1,-1.387935996E0
8.880922917E-1,1.383507848E-1,4.368316531E-1,-1.342334270E0
8.981192917E-1,1.358458102E-1,4.090777636E-1,-1.287838340E0
9.081452917E-1,1.244950667E-1,3.877675235E-1,-1.229515314E0
9.181712917E-1,1.124432012E-1,3.713595271E-1,-1.166932344E0
9.281982917E-1,9.396876395E-2,3.718039691E-1,-1.111318350E0
9.382242917E-1,7.907956094E-2,3.890191913E-1,-1.072181344E0
9.482512917E-1,6.742210686E-2,4.171044827E-1,-1.050490975E0
9.582772917E-1,5.789438263E-2,4.508954585E-1,-1.040584922E0
9.683042917E-1,3.934111446E-2,4.951282442E-1,-1.023795247E0
9.783302917E-1,1.432417892E-2,5.250227451E-1,-1.000521660E0
9.883562917E-1,-4.287944175E-3,5.616227984E-1,-9.731426835E-1
9.983832917E-1,-5.410732701E-3,5.872384310E-1,-9.308738112E-1
1.008409292E0,1.543285325E-2,5.937205553E-1,-8.816973567E-1
1.018436292E0,4.640994594E-2,5.790609717E-1,-8.277829885E-1
1.028462292E0,7.604710758E-2,5.628489852E-1,-7.820507288E-1
1.038489292E0,8.818686008E-2,5.231191516E-1,-7.462440133E-1
1.048515292E0,8.928035945E-2,4.567663670E-1,-7.060155869E-1
1.058541292E0,8.486670256E-2,3.943304121E-1,-6.585050225E-1
1.068568292E0,7.872145623E-2,3.326431513E-1,-6.127787828E-1
1.078594292E0,6.909891963E-2,2.779309154E-1,-5.676651001E-1
1.088621292E0,6.524603814E-2,2.340988219E-1,-5.304002762E-1
1.098647292E0,6.498052180E-2,1.929995865E-1,-5.025646687E-1
1.108674292E0,6.753182411E-2,1.552093923E-1,-4.826923311E-1
1.118700292E0,7.298092544E-2,1.159748957E-1,-4.674625397E-1
1.128726292E0,7.486999035E-2,8.337809145E-2,-4.538599849E-1
1.138753292E0,7.678107172E-2,6.470374018E-2,-4.446001649E-1
1.148779292E0,7.699377090E-2,5.466153473E-2,-4.396256208E-1
1.158806292E0,8.125083148E-2,4.796581715E-2,-4.378407598E-1
1.168832292E0,9.219402820E-2,4.243034497E-2,-4.403705597E-1
1.178859292E0,1.074403599E-1,3.392154351E-2,-4.380115271E-1
1.188885292E0,1.276148707E-1,1.894370280E-2,-4.275006056E-1
1.198911292E0,1.502602696E-1,2.616394777E-3,-4.088190496E-1
1.208938292E0,1.687629372E-1,-1.655436680E-2,-3.825354576E-1
1.218964292E0,1.811868399E-1,-3.306223825E-2,-3.537054062E-1
1.228991292E0,1.900476217E-1,-5.303281546E-2,-3.190411925E-1
1.239017292E0,1.990842521E-1,-7.107014209E-2,-2.879224122E-1
1.249044292E0,2.021809965E-1,-7.654117048E-2,-2.634038925E-1
1.259070292E0,1.972645372E-1,-7.276134938E-2,-2.430229932E-1
1.269097292E0,1.844989359E-1,-6.475135684E-2,-2.214213014E-1
1.279123292E0,1.711873859E-1,-5.191146210E-2,-2.043411136E-1
1.289149292E0,1.602388620E-1,-3.779718652E-2,-1.921099424E-1
1.299176292E0,1.538547277E-1,-2.986629494E-2,-1.838354915E-1
1.309202292E0,1.491528302E-1,-1.870151609E-2,-1.815506816E-1
1.319229292E0,1.518676579E-1,-9.260077961E-3,-1.803120375E-1
1.329255292E0,1.564786583E-1,6.684463006E-5,-1.836897284E-1
1.339282292E0,1.479512155E-1,1.040843129E-2,-1.829578876E-1
1.349308292E0,1.408224702E-1,1.483763754E-2,-1.820245683E-1
1.359334292E0,1.373941898E-1,1.179604046E-2,-1.805241406E-1
1.369361292E0,1.188998595E-1,2.268746868E-2,-1.840561777E-1
