"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
7.019666678E-3,3.918102264E0,8.801996155E0,2.405497742E0
1.704666668E-2,3.985611877E0,8.809779968E0,2.495310974E0
2.707266668E-2,3.929777985E0,8.777297516E0,2.434088287E0
3.709966668E-2,3.806284790E0,8.714428253E0,2.380200348E0
4.712566668E-2,3.709885254E0,8.715625763E0,2.383194122E0
5.715166667E-2,3.599714355E0,8.727750549E0,2.370320892E0
6.717866666E-2,3.508404236E0,8.708141327E0,2.329306183E0
7.720466667E-2,3.416794739E0,8.668623505E0,2.308948517E0
8.723166666E-2,3.344944153E0,8.596772919E0,2.258353729E0
9.725766667E-2,3.387306061E0,8.557105408E0,2.233804779E0
1.072846667E-1,3.383414154E0,8.557105408E0,2.283651123E0
1.173106667E-1,3.381767578E0,8.576115875E0,2.326611786E0
1.273376667E-1,3.422482910E0,8.605155487E0,2.385888519E0
1.373636667E-1,3.478915558E0,8.681347046E0,2.396217041E0
1.473896667E-1,3.563938751E0,8.768166504E0,2.413580933E0
1.574166667E-1,3.674708405E0,8.833430786E0,2.387834473E0
1.674426667E-1,3.797004089E0,8.883875885E0,2.380948792E0
1.774696667E-1,3.818858643E0,8.841064911E0,2.428549805E0
1.874956667E-1,3.787873077E0,8.757239227E0,2.470013580E0
1.975226667E-1,3.777245178E0,8.749156036E0,2.395169220E0
2.075486667E-1,3.786226501E0,8.776698761E0,2.422262878E0
2.175746667E-1,3.764521637E0,8.828940125E0,2.531535645E0
2.276016667E-1,3.687132568E0,8.882229309E0,2.583926697E0
2.376276667E-1,3.645219727E0,8.854237518E0,2.590363312E0
2.476546667E-1,3.645968170E0,8.775501251E0,2.638712769E0
2.576806667E-1,3.641926575E0,8.697363739E0,2.648442535E0
2.677076667E-1,3.639531555E0,8.640332336E0,2.593656464E0
2.777336667E-1,3.594325562E0,8.629105682E0,2.540516968E0
2.877596667E-1,3.518732758E0,8.697513428E0,2.482886810E0
2.977866667E-1,3.491788788E0,8.758436737E0,2.470462646E0
3.078126667E-1,3.490890656E0,8.805888062E0,2.464325409E0
3.178396667E-1,3.534749451E0,8.818012848E0,2.502795410E0
3.278656667E-1,3.530558167E0,8.776848450E0,2.558030548E0
3.378926667E-1,3.584745483E0,8.733139343E0,2.630779266E0
3.479186667E-1,3.652404785E0,8.674161987E0,2.618804169E0
3.579446667E-1,3.751199341E0,8.662935333E0,2.643951874E0
3.679716667E-1,3.813619537E0,8.671766968E0,2.683320007E0
