Timestamps,Acc_X,Acc_Y,Acc_Z,Label,Delta Time
1.7177642593859538e+18,-0.0796914236966666,1.7597833687619049,9.632732914428573,1,15200000000
1.7177642595859538e+18,-0.17212705993545,1.6076793136999998,9.760206047100002,1,15200000000
1.7177642597859538e+18,-0.2881358184855,2.1854852599,8.82472638695,1,15200000000
1.7177642599859538e+18,-0.2964659957905,1.90201972955,8.98223634335,1,15200000000
1.7177642601859538e+18,-0.407490119929965,0.2481539611927,9.23086930805,1,15200000000
1.7177642603859538e+18,-0.3765793990965,-1.441577224835,9.8019392625,1,15200000000
1.7177642605859538e+18,-1.0041119385115,-3.1866258775,11.03783670065,1,15200000000
1.7177642607859538e+18,-0.9887438964847144,-3.261296670047619,10.522703640380954,1,15200000000
1.7177642609859538e+18,-1.011386810326,-1.6305143279600005,10.02229602815,1,15200000000
1.7177642611859538e+18,-0.8182135161899999,-0.3015853500194999,9.1859701766,1,15200000000
1.7177642613859538e+18,-0.2054328003095,0.4431684265149999,9.754510390800002,1,15200000000
1.7177642615859538e+18,0.0894464950755,2.262799484195,8.3080607986,1,15200000000
1.7177642617859538e+18,-0.19606228638036,2.4390130463,8.35893251045,1,15200000000
1.7177642619859538e+18,-0.1616563339327,0.3437975692645,9.28239965055,1,15200000000
1.7177642621859538e+18,-0.4663088771338095,-1.5236601040047622,10.099961308,1,15200000000
1.7177642623859538e+18,-0.91681347656,-2.8656333846,10.659101784,1,15200000000
1.7177642625859538e+18,-1.380818572845,-2.61772640985,10.3189266816,1,15200000000
1.7177642627859538e+18,-1.3795836410500002,-1.5312407685499998,9.91981913,1,15200000000
1.7177642629859538e+18,-1.254264244123,-0.6247333602750001,9.71264994055,1,15200000000
1.7177642631859538e+18,-0.8873547363200001,0.475815536473,9.6549748765,1,15200000000
1.7177642633859538e+18,-0.126472000117,1.741912673835,8.7674779356,1,15200000000
1.7177642635859538e+18,-0.5143379287294999,2.85820882415,8.32051490015,1,15200000000
1.7177642637859538e+18,-0.6067240251909525,1.4623233685571426,8.985728367428571,1,15200000000
1.7177642639859538e+18,-0.664228729233,0.3813469848735,9.5244762495,1,15200000000
1.7177642641859538e+18,0.1334325256385,-1.305525146435,9.98925972865,1,15200000000
1.7177642643859538e+18,-0.3049683151305,-2.7214532089,10.9303452289,1,15200000000
1.7177642645859538e+18,-0.6379359053895001,-2.6706189194,10.69582791135,1,15200000000
1.7177642647859538e+18,-1.59024806206,-0.4700076141479998,9.368942184500002,1,15200000000
1.7177642649859538e+18,-0.717106269774,-0.4950056305195,9.71091355115,1,15200000000
1.7177642651859538e+18,-0.930329655282381,0.489745853994,9.552727857666666,1,15200000000
1.7177642653859538e+18,0.0392558670435,1.81693666081,9.508938560650002,1,15200000000
1.7177642655859538e+18,-0.28202103424025,2.91187223055,7.9315936659,1,15200000000
1.7177642657859538e+18,-0.1204844513345,1.00057928471,9.38566241425,1,15200000000
1.7177642659859538e+18,-0.2745066604555,0.8556356964355001,9.2008791733,1,15200000000
1.7177642661859538e+18,-0.3403696976039999,-1.53197424323,9.82601669335,1,15200000000
1.7177642663859538e+18,-0.323177947996,-2.67849254605,10.8954003985,1,15200000000
1.7177642665859538e+18,-1.644450347885,-3.23616535945,10.8858652278,1,15200000000
1.7177642667859538e+18,-1.34081176751,-1.4847838047471429,9.834727150619049,1,15200000000
1.7177642669859538e+18,-1.079652351325,0.4685930556615,8.9524033814,1,15200000000
1.7177642671859538e+18,-0.5499638443195,1.4071263656925,9.3667866669,1,15200000000
1.7177642673859538e+18,-0.402093841562,2.98744258135,7.69178485105,1,15200000000
1.7177642675859538e+18,-0.3700903930679999,1.398489326385,8.7412674408,1,15200000000
1.7177642677859538e+18,-1.047873436,-0.2562670898805,9.6777275614,1,15200000000
1.7177642679859538e+18,-1.007143135095,-2.1263058242,10.36189482755,1,15200000000
1.7177642681859538e+18,-1.7059168133809526,-2.450418614,11.012984097619048,1,15200000000
1.7177642683859538e+18,-1.9993099136,-2.519493187,10.48420548285,1,15200000000
1.7177642685859538e+18,-0.887908584668,-1.2109967193950002,9.9184494779,1,15200000000
1.7177642687859538e+18,-1.35656900021,0.5176685027710001,9.11414204405,1,15200000000
1.7177642689859538e+18,-0.7831189956755,1.9051557083,8.8703589934,1,15200000000
1.7177642691859538e+18,-0.7849227447700001,3.1361358719500005,7.9306955338,1,15200000000
1.7177642693859538e+18,-0.8078775100450001,1.9888990631000003,8.65804799655,1,15200000000
1.7177642695859538e+18,-1.5256203132761903,0.2883717564604761,8.557782570999999,1,15200000000
1.7177642697859538e+18,-1.59522521225,-2.32917146285,10.38995398,1,15200000000
1.7177642699859538e+18,-1.4489718474608595,-2.2311478042440003,11.59532988725,1,15200000000
1.7177642701859538e+18,-0.08184979248324,-1.554135658229,9.003364906200002,1,15200000000
1.7177642703859538e+18,-0.42321492005265,-0.626784095735,9.97436570005,1,15200000000
1.7177642705859538e+18,-1.113287406995,-0.6749614105250001,9.687494750949998,1,15200000000
1.7177642707859538e+18,-0.936669685355,-0.89104456329,9.8601681742,1,15200000000
1.7177642709859538e+18,-0.967692672755,-0.988147636445,9.83961591335,1,15200000000
1.7177642711859538e+18,-0.9590342494666668,-0.8741464887333334,9.720628705666666,1,15200000000
1.7177642713859538e+18,-0.9109456787,-0.8006625137400001,9.728210083,1,15200000000
1.7177642715859538e+18,-0.9563013610850002,-0.705363189695,9.6164150619,1,15200000000
1.7177642717859538e+18,-0.95398118588,-0.723715026855,9.6234504318,1,15200000000
1.7177642719859538e+18,-1.004703208985,-0.867281478885,9.7525345001,1,15200000000
1.7177642721859538e+18,-0.980431182875,-0.98724950409,9.71766451265,1,15200000000
1.7177642723859538e+18,-0.9572967910950002,-0.96324691771,9.707553039600002,1,15200000000
1.7177642725859538e+18,-0.9314416285904764,-1.041591142942857,9.729966430571428,1,15200000000
1.7177642727859538e+18,-0.8942553863550001,-1.035778587345,9.713211273099995,1,15200000000
1.7177642729859538e+18,-0.9477915573150002,-1.05373374943,9.7334940949,1,15200000000
1.7177642731859538e+18,-0.880005020145,-0.940741218535,9.7167663802,1,15200000000
1.7177642733859538e+18,-0.96570181272,-0.91394693756,9.704409576549995,1,15200000000
1.7177642735859538e+18,-0.9555978240799998,-0.8289237441999999,9.70530022435,1,15200000000
1.7177642737859538e+18,-0.960814475985,-0.77707157136,9.64481101225,1,15200000000
1.7177642739859538e+18,-0.98548317717,-0.807069190985,9.7031297378,1,15200000000
1.7177642741859538e+18,-0.9284692383142856,-0.8280851309714286,9.693378230571428,1,15200000000
1.7177642743859538e+18,-0.98130686189,-0.905699089075,9.70223908995,1,15200000000
1.7177642745859538e+18,-0.9401574325399998,-0.8983643417300001,9.7276861724,1,15200000000
1.7177642805859538e+18,-2.002236328175,-1.256067993233,9.5979659278,2,14400000000
1.7177642807859538e+18,-1.07223527527,0.2507735138099999,8.940922256399999,2,14400000000
1.7177642809859538e+18,-0.9508975983684002,2.70851261894,7.9087212294999985,2,14400000000
1.7177642811859538e+18,-0.79013191225,4.22791300965,8.03819448855,2,14400000000
1.7177642813859538e+18,-1.005683670054,2.7799365920500003,8.40814267695,2,14400000000
1.7177642815859538e+18,-1.3742493765857142,0.9350769261166668,9.468167986,2,14400000000
1.7177642817859538e+18,-0.9994566192185,-0.63334794618,10.3395238495,2,14400000000
1.7177642819859538e+18,-0.954752082775,-2.1031340103,11.228891899,2,14400000000
1.7177642821859538e+18,-1.3312266998499998,-2.5323289947,11.231541389350005,2,14400000000
1.7177642823859538e+18,-1.17709970852,-0.727434791552,9.31206795505,2,14400000000
1.7177642825859538e+18,-1.38967266081,1.2512480164242998,9.27917385865,2,14400000000
1.7177642827859538e+18,0.3611913987284999,2.281892280505,8.100726951599999,2,14400000000
1.7177642829859538e+18,-0.5621880667319049,3.002620304619048,8.889713744952381,2,14400000000
1.7177642831859538e+18,-0.1842368774415499,2.5331073762500003,8.435677917449999,2,14400000000
1.7177642833859538e+18,-0.964279769872,0.788425460747,8.963106124900001,2,14400000000
1.7177642835859538e+18,-1.345192657355,-1.03922891235,9.691738426650002,2,14400000000
1.7177642837859538e+18,-2.12711414343,-3.83200131215,11.4594649202,2,14400000000
1.7177642839859538e+18,-1.435806724625,-2.5686434784,10.2223175811,2,14400000000
1.7177642841859538e+18,-1.41866736599,-1.97744787604,10.042848289399998,2,14400000000
1.7177642843859538e+18,-1.2101976667476193,0.0908610534738095,9.330055193333331,2,14400000000
1.7177642845859538e+18,-0.3907549209799998,0.3267929305732999,9.41386376985,2,14400000000
1.7177642847859538e+18,-0.3265758819880001,1.3735960923250004,9.1453970488,2,14400000000
1.7177642849859538e+18,-0.38703515624,2.1346584549,9.2821451798,2,14400000000
1.7177642851859538e+18,-0.5668262786849999,1.7615069274,9.03447770695,2,14400000000
1.7177642853859538e+18,-0.48136898803,1.708038116445,8.657546539350001,2,14400000000
1.7177642855859538e+18,-0.6605239334100002,-0.4251908111335,9.3717862703,2,14400000000
1.7177642857859538e+18,-0.7909626846325001,-2.09863586425,10.2239192505,2,14400000000
1.7177642859859538e+18,-0.6781041608766666,-3.5094948251428573,11.115513741904762,2,14400000000
1.7177642861859538e+18,-0.2118619308279999,-2.6734405518,10.31312624375,2,14400000000
1.7177642863859538e+18,-1.182847755535,-0.5926999740200001,9.7166466286,2,14400000000
1.7177642865859538e+18,-0.9352326736354998,0.172718330383,9.26722869875,2,14400000000
1.7177642867859538e+18,-0.8450452194065001,1.17610427856,9.6281506575,2,14400000000
1.7177642869859538e+18,-0.666601295471,2.30690526585,8.61585823055,2,14400000000
1.7177642871859538e+18,-0.7071744232039999,2.3896756441,9.192743591350002,2,14400000000
1.7177642873859538e+18,-0.8373587036285715,2.4575751603809524,8.608947601285715,2,14400000000
1.7177642875859538e+18,-0.3458483047449999,1.4967150649750005,8.66406548305,2,14400000000
1.7177642877859538e+18,0.00330812072,-0.524135055553,10.05511528045,2,14400000000
1.7177642879859538e+18,0.3414100341899999,-2.2011277314,10.36949153175,2,14400000000
1.7177642881859538e+18,-0.4243899765059999,-2.87989123535,11.722378189,2,14400000000
1.7177642883859538e+18,-0.50942065425,-1.96208232882,10.30495323835,2,14400000000
1.7177642885859538e+18,-0.483951118489,-0.159732833816,9.262595832650002,2,14400000000
1.7177642887859538e+18,0.32283366393425,0.7436236266849999,9.437282570049998,2,14400000000
1.7177642889859538e+18,-0.2477776009684762,1.8514570182571437,8.975022059952382,2,14400000000
1.7177642891859538e+18,-0.5294639739972,3.23811131295,8.689871819,2,14400000000
