Timestamps,Acc_X,Acc_Y,Acc_Z,Label
1.7177643862937623e+18,0.0049112156395238,4.092439727809524,8.789450814238096,1.0
1.7177643864937623e+18,0.6302793274449999,4.119530891449999,8.80008762355,1.0
1.7177643866937623e+18,0.7126904525850001,4.034814559949999,8.757029663249998,1.0
1.7177643868937623e+18,0.47718518829,3.858121994,8.905775344800002,1.0
1.7177643870937623e+18,-0.1651740188615,3.8907092286,8.422557701199999,1.0
1.7177643872937623e+18,0.17681231689965,3.6460804366,8.0833106689,1.0
1.7177643874937623e+18,0.3434083785902,1.1956985320830005,9.1494910354,1.0
1.7177643876937623e+18,0.3012663704633333,-1.066567775255238,10.952588259904765,1.0
1.7177643878937623e+18,0.401016082739,-2.14568302925,11.710665047000004,1.0
1.7177643880937623e+18,0.5751414870965,-1.166247276289,10.184715775050002,1.0
1.7177643882937623e+18,-0.9223369903865,-0.0169073409955,9.86549709405,1.0
1.7177643884937623e+18,-0.0872610397414999,1.86724703972,9.115571571,1.0
1.7177643886937623e+18,-0.0373024291974999,3.2847168959500004,7.770431305,1.0
1.7177643888937623e+18,0.0593291244547999,3.5123335647,8.243791946500002,1.0
1.7177643890937623e+18,-0.026038709367619,1.401385803209524,9.158298078238095,1.0
1.7177643892937623e+18,-0.2810106353745,-0.275172775268,10.091856376650002,1.0
1.7177643894937623e+18,-0.33270563511295,-1.40062987518,10.685693984749998,1.0
1.7177643896937623e+18,0.3306623840385,-2.79125305935,11.7777555312,1.0
1.7177643898937623e+18,-0.7167619857499999,-0.4346361694499999,9.65363516255,1.0
1.7177643900937623e+18,-0.8697962494105,0.987511459375,9.22488924415,1.0
1.7177643902937623e+18,-0.627981605468,2.9463829651,8.6958668519,1.0
1.7177643904937623e+18,-0.32147898100405,3.82177008815,7.969173019449999,1.0
1.7177643906937623e+18,-0.6642971583986191,2.8225590297142853,8.727465427952382,1.0
1.7177643908937623e+18,-0.46462630462,1.316527267455,9.1682245789,1.0
1.7177643910937623e+18,-0.8221129074085001,-0.0181796951545,10.032983802550005,1.0
1.7177643912937623e+18,-0.78977265923243,-1.18517541507,10.468458230299998,1.0
1.7177643914937623e+18,-0.749214500474,-1.918522911035,11.007839082,1.0
1.7177643916937623e+18,-0.4501738586775,-0.917719093349,10.3256027993,1.0
1.7177643918937623e+18,-2.131050956675,0.091549621577,9.9072602466,1.0
1.7177643920937623e+18,-1.389902539900952,2.3292063904428573,8.698475712333334,1.0
1.7177643922937623e+18,-1.309080253685,3.712040771449999,7.6925332947,1.0
1.7177643924937623e+18,-0.7728802872269999,3.5608776169,7.9684919358,1.0
1.7177643926937623e+18,-1.2754826202499998,1.663760192845,9.29227910615,1.0
1.7177643928937623e+18,-1.4931524734,0.343902351381,9.5422517849,1.0
1.7177643930937623e+18,-1.0908415832250002,-1.754419166565,10.762888457999995,1.0
1.7177643932937623e+18,-1.0696306914899998,-2.11534861,10.981613616,1.0
1.7177643934937623e+18,-0.5978717193990001,-1.2149709548499998,10.0823885654,1.0
1.7177643936937623e+18,-1.5251213509666666,-0.1939680698887143,9.86237679642857,1.0
1.7177643938937623e+18,0.5541177063071,0.381406860359,9.89613088965,1.0
1.7177643940937623e+18,-0.087904701249,2.16742531575,8.2341295395,1.0
1.7177643942937623e+18,-0.6119125213184999,3.91427023315,8.010861328099999,1.0
1.7177643944937623e+18,0.049000602731,1.8834658127,8.740923156749998,1.0
1.7177643946937623e+18,-0.2245405654874999,-0.189146667474,10.020701843950002,1.0
1.7177643948937623e+18,0.15862513730755,-1.20610938263,10.14162787635,1.0
1.7177643950937623e+18,0.1195870317766666,-1.825354156519048,10.89101630114286,1.0
1.7177643952937623e+18,0.2109712829539999,-2.4151376952299994,10.9707462167,1.0
1.7177643954937623e+18,0.1795067138844999,-0.075892181409,9.86455405475,1.0
1.7177643956937623e+18,-1.0823168105665002,0.731229400653,9.1573571777,1.0
1.7177643958937623e+18,-0.21927900705,2.75909243765,7.843075241149999,1.0
1.7177643960937623e+18,-0.34424663543535,2.956943504385,8.49468521125,1.0
1.7177643962937623e+18,-0.363541511541,0.720451812724,8.7998181839,1.0
1.7177643964937623e+18,-0.4985275922604762,-1.4135462297238095,9.95730795642857,1.0
1.7177643966937623e+18,-1.057910064685,-2.7121126327,9.837101142650004,1.0
1.7177643968937623e+18,-1.34149534607,-2.8176581497000006,10.179858375500002,1.0
1.7177643970937623e+18,-0.976120147695,-2.0070937270500004,10.054823387750002,1.0
1.7177643972937623e+18,-0.74605606846,-1.3959970093000005,9.3524913937,1.0
1.7177643974937623e+18,-1.06094874571,-1.32065867615,9.8009138943,1.0
1.7177643976937623e+18,-1.2526251526450003,-1.28569139105,9.54104679175,1.0
1.7177643978937623e+18,-1.004321502635,-1.38801860055,9.808742614599998,1.0
1.7177643980937623e+18,-0.7702197483571428,-1.3189144461904765,9.741841735761906,1.0
1.7177643982937623e+18,-0.615527503975,-1.2403132554500005,9.7197526703,1.0
1.7177643984937623e+18,-0.563585517885,-1.12318931585,9.65183141325,1.0
1.7177643986937623e+18,-0.591128242485,-1.08447981262,9.609155159,1.0
1.7177643988937623e+18,-0.6901997222949999,-1.13152697745,9.68239785,1.0
1.7177643990937623e+18,-0.61007883454,-1.2612771606,9.68285440065,1.0
1.7177643992937623e+18,-0.5080435180599999,-1.33228200525,9.7308146667,1.0
1.7177643994937623e+18,-0.5417805045047619,-1.4030822753809526,9.694340515190476,1.0
1.7177643996937623e+18,-0.49183222962,-1.4363156662499998,9.69671557625,1.0
1.7177643998937623e+18,-0.6016588439949999,-1.4596147156000003,9.725388450700002,1.0
1.7177644000937623e+18,-0.51553543853,-1.3847179640499998,9.6986016541,1.0
1.7177644002937623e+18,-0.5386847991999999,-1.2814327468999998,9.6773234025,1.0
1.7177644004937623e+18,-0.5604719924949999,-1.2413835295999998,9.69588480365,1.0
1.7177644006937623e+18,-0.5291122055,-1.1289149094,9.660857643049996,1.0
1.7177644008937623e+18,-0.586832176205,-1.103063667265,9.65674868765,1.0
