Mean Gyro_X,Std Dev Gyro_X,Min Gyro_X,Max Gyro_X,Mean Gyro_Y,Std Dev Gyro_Y,Min Gyro_Y,Max Gyro_Y,Mean Gyro_Z,Std Dev Gyro_Z,Min Gyro_Z,Max Gyro_Z
-0.005886958602295522,0.38257838728886795,-1.1177553027799998,1.05922555621,-0.0006468254497266079,0.11252958696065515,-0.3757574223,0.3509680245049999,-0.00030972994563257817,0.04584297084795214,-0.1458243922904761,0.17152885197765
