Mean Acc_X,Std Dev Acc_X,Min Acc_X,Max Acc_X,Mean Acc_Y,Std Dev Acc_Y,Min Acc_Y,Max Acc_Y,Mean Acc_Z,Std Dev Acc_Z,Min Acc_Z,Max Acc_Z
0.5877420074218729,0.4599393010368745,-0.5073923720969999,2.3108795013,3.196972894580609,1.8458866738483375,0.45866869354,6.341547683650001,8.964811770824237,1.5017606337662348,5.777243659849999,11.7695376205
