"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
-4.046249669E-4,1.725461884E0,4.215683441E0,8.126450958E0
9.650374996E-3,1.572629700E0,4.120032349E0,8.316855011E0
1.970537496E-2,1.730700989E0,4.060306549E0,8.499624939E0
2.976137504E-2,2.035766602E0,4.036056976E0,8.556656342E0
3.981637501E-2,2.159110107E0,4.037104797E0,8.687933350E0
4.987137497E-2,1.999392242E0,4.079317017E0,8.552315369E0
5.992637505E-2,1.878144379E0,4.136647797E0,8.312663727E0
6.998137501E-2,1.889071655E0,4.125271454E0,8.298293610E0
8.003737498E-2,2.022294617E0,4.189936981E0,8.192014618E0
9.009237506E-2,2.091001740E0,4.174968109E0,8.150700531E0
1.001473750E-1,1.937870178E0,4.072581024E0,8.245902557E0
1.102023750E-1,1.828747101E0,4.075724487E0,8.359366608E0
1.202573749E-1,1.842518463E0,4.174818420E0,8.583600311E0
1.303123750E-1,1.908830566E0,4.270319824E0,8.802145844E0
1.403683750E-1,2.122436371E0,4.290976868E0,8.842412109E0
1.504233750E-1,2.230212250E0,4.230203247E0,8.954978027E0
1.604783750E-1,1.930834808E0,3.865711212E0,8.997339935E0
1.705333750E-1,1.500030670E0,3.636238403E0,8.921447754E0
1.805883750E-1,1.370998993E0,3.597019958E0,8.911119232E0
1.906443750E-1,1.881138153E0,3.573518829E0,9.199719086E0
2.006993750E-1,2.291285248E0,3.800446930E0,9.084758148E0
2.107543750E-1,2.409988403E0,4.175566864E0,9.057065735E0
2.208093751E-1,2.129471741E0,4.220323792E0,9.275162201E0
2.308643750E-1,1.694176941E0,4.137246552E0,9.330996094E0
2.409193750E-1,1.448986816E0,4.128714294E0,9.164392548E0
2.509753749E-1,1.668430481E0,4.036955109E0,8.712781677E0
2.610303750E-1,1.856738892E0,3.819457397E0,8.126600647E0
2.710853750E-1,1.629810791E0,3.687731323E0,7.431595917E0
2.811403750E-1,1.122665405E0,3.652255096E0,6.962321777E0
2.911953750E-1,4.932243347E-1,3.730841675E0,6.769073639E0
3.012513750E-1,-1.631607056E-2,3.845802612E0,6.685397644E0
3.113063750E-1,-2.637515259E-1,3.999532928E0,6.668183441E0
3.213613750E-1,-2.636018372E-1,4.086651764E0,6.741830292E0
3.314163750E-1,3.290158081E-1,3.901337128E0,6.793173523E0
3.414713750E-1,9.190887451E-1,3.632645874E0,6.961273956E0
3.515263750E-1,6.430627441E-1,3.578757935E0,7.130571899E0
3.615823750E-1,2.444416809E-1,3.665876770E0,7.207212524E0
3.716373750E-1,2.157014465E-1,3.801045685E0,7.384593658E0
3.816923751E-1,2.767744446E-1,3.930077362E0,7.980803833E0
3.917473750E-1,3.460803223E-1,3.880380707E0,8.544980621E0
4.018023750E-1,3.305126953E-1,3.625161438E0,8.953032074E0
4.118583750E-1,5.507048035E-1,3.279829559E0,9.691446533E0
4.219133750E-1,9.354048157E-1,3.176394653E0,1.019230499E1
4.319683750E-1,8.464897156E-1,3.245700531E0,9.799970856E0
4.420233750E-1,4.679269409E-1,2.926564178E0,9.405092010E0
4.520783750E-1,-1.724414062E-1,2.274220734E0,9.081614685E0
4.621333750E-1,-6.138734436E-1,1.672322388E0,8.986412659E0
4.721893750E-1,-8.936416626E-2,1.518592072E0,9.244476013E0
4.822443750E-1,1.516346741E0,1.969304810E0,1.032492920E1
4.922993750E-1,2.274969177E0,2.654579773E0,1.239213043E1
5.023543750E-1,1.814975739E0,3.140169983E0,1.022927811E1
5.124093750E-1,6.195616150E-1,2.372266846E0,9.183403015E0
5.224653750E-1,-1.637594604E-1,7.984396362E-1,9.281000061E0
5.325203750E-1,-2.170486450E-1,3.367996216E-2,8.165370026E0
5.425753751E-1,1.303190002E0,1.313069458E0,6.474037170E0
5.526303750E-1,1.068927155E0,1.606758728E0,8.214018860E0
5.626853750E-1,1.069376221E0,1.123114471E0,8.336164856E0
5.727403749E-1,2.840642853E0,1.017284546E0,7.419171753E0
5.827963750E-1,1.340163116E0,-9.265731812E-2,8.496182098E0
5.928513750E-1,1.217867432E0,2.577639771E-1,8.519832916E0
6.029063750E-1,1.150657196E0,9.205856323E-1,8.115523682E0
6.129613750E-1,1.053808594E0,6.747967529E-1,8.667425995E0
6.230163750E-1,1.478176117E0,4.468208313E-1,9.281299438E0
6.330723750E-1,1.456471252E0,4.935237122E-1,8.539891205E0
6.431273750E-1,1.053958282E0,6.750961304E-1,7.660170593E0
6.531823750E-1,-1.510808258E0,3.661386108E-1,7.145690460E0
6.632373750E-1,-2.253713379E0,6.021977234E-1,7.195387115E0
6.732923751E-1,-1.680405579E0,9.418414307E-1,9.657018127E0
6.833473750E-1,-1.096469879E0,1.243464203E0,1.150208130E1
6.934033750E-1,-2.269281006E-1,1.574875031E0,1.176583282E1
7.034583749E-1,-4.890330505E-1,1.290765839E0,1.075214081E1
7.135133750E-1,-4.839436340E-1,8.686436462E-1,1.006791367E1
7.235683750E-1,-1.152004395E0,1.413809967E0,9.385931854E0
7.336233750E-1,-5.983207855E0,2.536026306E0,8.372389526E0
7.436783750E-1,-6.571933594E0,5.215155029E-1,6.330485687E0
7.537343750E-1,-1.472038879E0,-9.879455566E-3,7.571105804E0
7.637893750E-1,4.894821167E-1,2.571652222E0,1.086395828E1
7.738443750E-1,6.430627441E-1,5.277575226E0,1.059781174E1
7.838993750E-1,-5.495072937E-1,7.205416260E0,8.918753357E0
7.939543750E-1,-1.239123230E0,8.575966187E0,6.885082397E0
8.040093750E-1,-2.033521271E0,9.207353210E0,5.300926666E0
8.140653750E-1,-3.597618713E0,8.225395203E0,6.340514832E0
8.241203750E-1,-4.608316956E0,6.693480835E0,7.827073517E0
8.341753751E-1,-5.346432037E0,5.270240479E0,8.148155823E0
8.442303750E-1,-6.216871948E0,3.886817322E0,8.701255646E0
8.542853750E-1,-6.699019318E0,2.497556305E0,9.446555786E0
8.643413750E-1,-6.571185150E0,1.590891724E0,9.713151398E0
