Mean Acc_X,Std Dev Acc_X,Min Acc_X,Max Acc_X,Mean Acc_Y,Std Dev Acc_Y,Min Acc_Y,Max Acc_Y,Mean Acc_Z,Std Dev Acc_Z,Min Acc_Z,Max Acc_Z
-0.2520991966510019,1.3577466897805677,-9.8138020935,7.120655021599999,1.2260233675711216,2.7235585337334407,-1.8794766081000005,11.208511779500002,8.924717428239834,2.6908965212316924,-8.948773429350002,12.237612279473684
